o,t,c,ch,h,l,mb,mv,ra,se,va,vo
104900,021527,104900,0,104900,104900,UNKNOWN,2700,0,1,0,0
104900,021617,104900,0,104900,104900,BID,200,0,384700000020,314700000,3000
104900,021617,104900,0,104900,104900,BID,100,0,384700000019,304210000,2900
104900,021617,104900,0,104900,104900,BID,200,0,384700000018,283230000,2700
104900,021651,104900,0,104900,104900,BID,500,0,1,0,2700
104900,021731,104900,0,104900,104900,BID,100,0,4,430090000,4100
104900,021731,104900,0,104900,104900,BID,300,0,4,388130000,3700
104900,021731,104900,0,104900,104900,BID,100,0,4,419600000,4000
104900,021755,105000,100,105000,104900,BID,100,0.1,8,482550000,4600
104900,021755,104900,0,104900,104900,BID,100,0.0,7,440580000,4200
104900,021755,105000,100,105000,104900,BID,100,0.1,7,472050000,4500
104900,021755,104900,0,104900,104900,BID,200,0.0,7,451070000,4300
104900,021845,105500,600,105500,104900,BID,200,0.57,11,524620000,5000
104900,021845,105200,300,105200,104900,BID,200,0.29,11,493050000,4700
104900,021845,105300,400,105300,104900,BID,100,0.38,11,514090000,4900
104900,021916,105500,600,105500,104900,BID,500,0.57,14,619570000,5900
104900,021914,105500,600,105500,104900,BID,200,0.57,13,598470000,5700
104900,021908,105500,600,105500,104900,BID,300,0.57,12,566820000,5400
104900,021908,105500,600,105500,104900,BID,200,0.57,12,545720000,5200
104900,021936,105500,600,105500,104900,BID,500,0.57,16,725070000,6900
104900,021935,105500,600,105500,104900,BID,500,0.57,15,672320000,6400
104900,022005,105500,600,105500,104900,BID,100,0.57,18,830570000,7900
104900,022004,105500,600,105500,104900,BID,500,0.57,17,777820000,7400
104900,022028,105500,600,105500,104900,BID,200,0.57,20,851670000,8100
104900,022017,105500,600,105500,104900,BID,100,0.57,19,841120000,8000
104900,022112,105500,600,105600,104900,ASK,200,0.57,29,1220970000,11600
104900,022106,105600,700,105600,104900,BID,500,0.67,28,1168170000,11100
104900,022100,105500,600,105500,104900,ASK,1000,0.57,27,1062670000,10100
104900,022048,105500,600,105500,104900,ASK,300,0.57,26,1031020000,9800
104900,022046,105500,600,105500,104900,BID,1000,0.57,25,914970000,8700
104900,022046,105500,600,105500,104900,BID,100,0.57,25,883320000,8400
104900,022046,105500,600,105500,104900,BID,100,0.57,25,1020470000,9700
104900,022046,105500,600,105500,104900,BID,200,0.57,25,893870000,8500
104900,022046,105500,600,105500,104900,BID,100,0.57,24,872770000,8300
104900,022115,105500,600,105600,104900,ASK,100,0.57,30,1242070000,11800
104900,022148,105600,700,105600,104900,BID,500,0.67,31,1252620000,11900
104900,022234,105500,600,105600,104900,ASK,200,0.57,33,1358220000,12900
104900,022225,105600,700,105600,104900,BID,500,0.67,32,1305420000,12400
104900,022310,105500,600,105600,104900,BID,400,0.57,36,1442620000,13700
104900,022310,105500,600,105600,104900,BID,100,0.57,36,1432070000,13600
104900,022242,105500,600,105600,104900,BID,500,0.57,34,1379320000,13100
104900,022337,105400,500,105600,104900,BID,500,0.48,38,1495370000,14200
104900,022326,105500,600,105600,104900,BID,100,0.57,37,1484820000,14100
104900,022402,105400,500,105600,104900,BID,400,0.48,41,1611310000,15300
104900,022402,105400,500,105600,104900,BID,100,0.48,41,1600770000,15200
104900,022344,105400,500,105600,104900,BID,500,0.48,39,1548070000,14700
104900,022445,105300,400,105600,104900,BID,500,0.38,42,1653470000,15700
104900,022517,105300,400,105600,104900,BID,500,0.38,43,1706120000,16200
104900,022545,105300,400,105600,104900,BID,200,0.38,46,1779830000,16900
104900,022545,105300,400,105600,104900,BID,100,0.38,46,1800890000,17100
104900,022545,105300,400,105600,104900,BID,200,0.38,46,1758770000,16700
104900,022634,105000,100,105600,104900,BID,500,0.1,47,1811420000,17200
104900,022650,105000,100,105600,104900,BID,100,0.1,48,1863920000,17700
104900,022940,104900,0,105600,104900,BID,100,0.0,49,1874420000,17800
104900,022954,104900,0,105600,104900,BID,500,0.0,50,1884910000,17900
104900,023028,104900,0,105600,104900,BID,500,0.0,51,1937360000,18400
104900,023118,104900,0,105600,104900,BID,400,0.0,53,1989810000,18900
104900,023118,104900,0,105600,104900,BID,100,0.0,53,2031770000,19300
104900,023143,104900,0,105600,104900,BID,500,0.0,54,2042260000,19400
