o,t,c,ch,h,l,mb,mv,ra,se,va,vo
91000,021528,91400,0,91400,91000,BID,100,0.0,2,882700000,9700
91000,021527,91000,-400,91000,91000,UNKNOWN,9700,-0.44,1,0,0
91000,021553,91400,0,91400,91000,BID,300,0.0,382500000030,891840000,9800
91000,021553,91400,0,91400,91000,BID,100,0.0,382500000031,919260000,10100
91000,021553,91400,0,91400,91000,BID,300,0.0,382500000032,928400000,10200
91000,021624,91400,0,91500,91000,ASK,100,0.0,382500000037,1038170000,11400
91000,021617,91500,100,91500,91000,BID,200,0.11,382500000033,955820000,10500
91000,021617,91500,100,91500,91000,BID,100,0.11,382500000034,974120000,10700
91000,021617,91500,100,91500,91000,BID,500,0.11,382500000036,992420000,10900
91000,021617,91500,100,91500,91000,BID,100,0.11,382500000035,983270000,10800
91400,021650,91500,100,91500,91000,BID,800,0.11,3,1093020000,12000
91400,021650,91500,100,91500,91000,BID,100,0.11,3,1083870000,11900
91400,021647,91400,0,91400,91000,BID,400,0.0,1,0,10500
91400,021731,91700,300,91700,91000,BID,300,0.33,8,1221150000,13400
91400,021731,91600,200,91600,91000,BID,100,0.22,8,1211990000,13300
91400,021731,91600,200,91600,91000,BID,200,0.22,8,1193670000,13100
91400,021731,91500,100,91500,91000,BID,100,0.11,8,1184520000,13000
91400,021731,91500,100,91500,91000,BID,200,0.11,8,1166220000,12800
91400,021754,91800,400,91800,91000,BID,500,0.44,11,1285360000,14100
91400,021754,91700,300,91700,91000,BID,200,0.33,11,1248660000,13700
91400,021754,91800,400,91800,91000,BID,200,0.44,11,1267000000,13900
91400,021830,91600,200,91800,91000,ASK,500,0.22,12,1331260000,14600
91400,021845,91800,400,91800,91000,BID,100,0.44,15,1450420000,15900
91400,021845,91700,300,91800,91000,BID,500,0.33,15,1404570000,15400
91400,021845,91700,300,91800,91000,BID,300,0.33,15,1377060000,15100
91400,021926,91700,300,91800,91000,BID,100,0.33,17,1542220000,16900
