o,t,c,ch,h,l,mb,mv,ra,se,va,vo
18500,021527,18500,0,18500,18500,UNKNOWN,31100,0,1,0,0
18500,021614,18500,0,18500,18500,BID,3100,0,138600000052,575350000,31100
18500,021648,18500,0,18500,18500,BID,1700,0,2,0,34200
18500,021648,18500,0,18500,18500,BID,1400,0,2,664150000,35900
18500,021654,18500,0,18500,18500,BID,400,0,4,701150000,37900
18500,021654,18500,0,18500,18500,BID,600,0,4,690050000,37300
18500,021728,18500,0,18500,18500,BID,500,0,6,756650000,40900
18500,021728,18500,0,18500,18500,BID,2600,0,6,708550000,38300
18500,021752,18550,50,18550,18500,BID,100,0.27,15,812170000,43900
18500,021752,18600,100,18600,18500,BID,500,0.54,15,814025000,44000
18500,021752,18550,50,18550,18500,BID,200,0.27,15,808460000,43700
18500,021752,18550,50,18550,18500,BID,200,0.27,15,804750000,43500
18500,021752,18500,0,18500,18500,BID,100,0.0,12,802900000,43400
18500,021752,18500,0,18500,18500,BID,300,0.0,10,767750000,41500
18500,021752,18500,0,18500,18500,BID,1000,0.0,10,784400000,42400
18500,021752,18500,0,18500,18500,BID,600,0.0,10,773300000,41800
18500,021752,18500,0,18500,18500,BID,100,0.0,10,765900000,41400
18500,021843,18600,100,18600,18500,BID,400,0.54,21,841925000,45500
18500,021843,18600,100,18600,18500,BID,1700,0.54,21,849365000,45900
18500,021843,18600,100,18600,18500,BID,100,0.54,21,834485000,45100
18500,021843,18600,100,18600,18500,BID,300,0.54,21,836345000,45200
18500,021843,18600,100,18600,18500,BID,500,0.54,21,823325000,44500
18500,021843,18600,100,18600,18500,BID,100,0.54,21,832625000,45000
18500,021905,18600,100,18600,18500,BID,1700,0.54,24,882840000,47700
18500,021905,18550,50,18600,18500,BID,100,0.27,24,880985000,47600
18500,021905,18600,100,18600,18500,BID,1300,0.54,24,914460000,49400
18500,021933,18600,100,18600,18500,BID,1800,0.54,27,1009320000,54500
18500,021933,18600,100,18600,18500,BID,1300,0.54,27,985140000,53200
