o,t,c,ch,h,l,mb,mv,ra,se,va,vo
40000,021526,40000,0,40000,40000,UNKNOWN,28100,0,1,0,0
40000,021615,39950,-50,40000,39950,BID,1700,-0.13,202800000052,1131990000,28300
40000,021615,39950,-50,40000,39950,BID,200,-0.13,202800000051,1124000000,28100
39950,021648,39950,-50,40000,39900,BID,600,-0.13,3,1251790000,31300
39950,021648,39950,-50,40000,39900,BID,300,-0.13,3,1239805000,31000
39950,021648,39900,-100,40000,39900,BID,1000,-0.25,1,0,30000
39950,021729,39950,-50,40000,39800,BID,1300,-0.13,8,1291725000,32300
39950,021729,39950,-50,40000,39800,BID,500,-0.13,8,1347655000,33700
39950,021729,39950,-50,40000,39800,BID,100,-0.13,8,1343660000,33600
39950,021728,39950,-50,40000,39800,BID,300,-0.13,5,1279740000,32000
39950,021728,39800,-200,40000,39800,BID,100,-0.5,5,1275760000,31900
39950,021753,39950,-50,40000,39800,BID,800,-0.13,12,1411575000,35300
39950,021753,39950,-50,40000,39800,BID,500,-0.13,12,1391600000,34800
39950,021752,39950,-50,40000,39800,BID,500,-0.13,10,1367630000,34200
39950,021752,39950,-50,40000,39800,BID,100,-0.13,10,1387605000,34700
39950,021827,39750,-250,40000,39750,ASK,100,-0.63,14,1443535000,36100
39950,021827,39750,-250,40000,39750,ASK,400,-0.63,14,1447510000,36200
39950,021843,39950,-50,40000,39750,BID,1300,-0.13,17,1487360000,37200
39950,021843,39950,-50,40000,39750,BID,200,-0.13,17,1479370000,37000
39950,021843,39900,-100,40000,39750,BID,400,-0.25,17,1463410000,36600
39950,021906,39950,-50,40000,39750,BID,300,-0.13,19,1603215000,40100
39950,021906,39950,-50,40000,39750,BID,1600,-0.13,18,1539295000,38500
39950,021939,39900,-100,40000,39750,BID,200,-0.25,21,1691010000,42300
39950,021933,39900,-100,40000,39750,BID,1900,-0.25,20,1615200000,40400
39950,022015,39900,-100,40000,39750,BID,2000,-0.25,23,1774800000,44400
39950,022002,39900,-100,40000,39750,BID,1900,-0.25,22,1698990000,42500
39950,022057,39900,-100,40000,39750,BID,200,-0.25,24,1854600000,46400
39950,022123,39900,-100,40000,39750,BID,300,-0.25,28,1946370000,48700
39950,022123,39900,-100,40000,39750,BID,200,-0.25,28,1938390000,48500
39950,022103,39900,-100,40000,39750,BID,1800,-0.25,26,1862580000,46600
39950,022103,39900,-100,40000,39750,BID,100,-0.25,26,1934400000,48400
39950,022146,39900,-100,40000,39750,BID,1200,-0.25,33,2006195000,50200
39950,022146,39900,-100,40000,39750,BID,700,-0.25,33,1978265000,49500
39950,022134,39850,-150,40000,39750,ASK,100,-0.38,31,1962325000,49100
39950,022134,39850,-150,40000,39750,ASK,300,-0.38,31,1966310000,49200
39950,022134,39850,-150,40000,39750,ASK,100,-0.38,29,1958340000,49000
39950,022304,39850,-150,40000,39750,ASK,700,-0.38,36,2125805000,53200
39950,022304,39850,-150,40000,39750,ASK,100,-0.38,36,2121820000,53100
39950,022304,39850,-150,40000,39750,ASK,1700,-0.38,36,2054075000,51400
39950,022334,39900,-100,40000,39750,BID,1900,-0.25,40,2253420000,56400
39950,022332,39850,-150,40000,39750,ASK,100,-0.38,39,2249435000,56300
39950,022321,39850,-150,40000,39750,ASK,500,-0.38,38,2229510000,55800
39950,022307,39900,-100,40000,39750,BID,1900,-0.25,37,2153700000,53900
39950,022400,39900,-100,40000,39750,BID,1200,-0.25,44,2424965000,60700
39950,022400,39900,-100,40000,39750,BID,700,-0.25,44,2472845000,61900
39950,022351,39850,-150,40000,39750,ASK,500,-0.38,42,2405040000,60200
39950,022342,39900,-100,40000,39750,BID,1900,-0.25,41,2329230000,58300
39950,022409,39850,-150,40000,39750,ASK,100,-0.38,46,2508745000,62800
39950,022409,39850,-150,40000,39750,ASK,200,-0.38,46,2500775000,62600
39950,022446,39800,-200,40000,39750,ASK,100,-0.5,51,2612385000,65400
39950,022443,39900,-100,40000,39750,BID,1200,-0.25,50,2564505000,64200
39950,022443,39850,-150,40000,39750,BID,700,-0.38,50,2536610000,63500
39950,022441,39800,-200,40000,39750,ASK,500,-0.5,48,2516710000,63000
39950,022437,39800,-200,40000,39750,ASK,100,-0.5,47,2512730000,62900
39950,022514,39900,-100,40000,39750,BID,700,-0.25,55,2664245000,66700
39950,022514,39900,-100,40000,39750,BID,100,-0.25,55,2660255000,66600
39950,022514,39900,-100,40000,39750,BID,500,-0.25,55,2616365000,65500
39950,022514,39900,-100,40000,39750,BID,600,-0.25,55,2636315000,66000
39950,022543,39900,-100,40000,39750,BID,300,-0.25,59,2692175000,67400
39950,022543,39900,-100,40000,39750,BID,200,-0.25,59,2704145000,67700
39950,022543,39900,-100,40000,39750,BID,700,-0.25,59,2712125000,67900
