o,t,c,ch,h,l,mb,mv,ra,se,va,vo
13400,021527,13400,-100,13400,13400,UNKNOWN,281000,-0.74,1,0,0
13400,021551,13400,-100,13400,13350,BID,100,-0.74,6600000118,3927490000,293100
13400,021550,13400,-100,13400,13350,BID,100,-0.74,6600000117,3926150000,293000
13400,021550,13400,-100,13400,13350,BID,3000,-0.74,6600000114,3857810000,287900
13400,021550,13400,-100,13400,13350,BID,2000,-0.74,6600000115,3898010000,290900
13400,021550,13400,-100,13400,13350,BID,1000,-0.74,6600000113,3844410000,286900
13400,021550,13400,-100,13400,13350,BID,1000,-0.74,6600000112,3831010000,285900
13400,021550,13400,-100,13400,13350,BID,100,-0.74,6600000116,3924810000,292900
13400,021550,13400,-100,13400,13350,BID,100,-0.74,6600000111,3829670000,285800
13400,021550,13400,-100,13400,13350,BID,2700,-0.74,6600000110,3793490000,283100
13400,021550,13400,-100,13400,13350,BID,100,-0.74,6600000109,3792150000,283000
13400,021543,13400,-100,13400,13350,BID,500,-0.74,4,3785450000,282500
13400,021542,13350,-150,13400,13350,ASK,1000,-1.11,3,3772100000,281500
13400,021540,13400,-100,13400,13400,BID,500,-0.74,2,3765400000,281000
13400,021626,13400,-100,13400,13350,BID,100,-0.74,6600000131,4100350000,306000
13400,021623,13400,-100,13400,13350,BID,2200,-0.74,6600000130,4070870000,303800
13400,021621,13400,-100,13400,13350,BID,100,-0.74,6600000129,4069530000,303700
13400,021616,13400,-100,13400,13350,BID,1000,-0.74,6600000125,4056130000,302700
13400,021611,13400,-100,13400,13350,BID,5000,-0.74,6600000122,3958310000,295400
13400,021611,13400,-100,13400,13350,BID,2000,-0.74,6600000124,4029330000,300700
13400,021611,13400,-100,13400,13350,BID,700,-0.74,6600000121,3948930000,294700
13400,021611,13400,-100,13400,13350,BID,300,-0.74,6600000123,4025310000,300400
13400,021607,13400,-100,13400,13350,BID,1300,-0.74,6600000120,3931510000,293400
13400,021607,13400,-100,13400,13350,BID,200,-0.74,6600000119,3928830000,293200
13400,021650,13350,-150,13400,13350,ASK,200,-1.11,5,4141840000,309100
13400,021649,13400,-100,13400,13350,BID,1000,-0.74,4,4128440000,308100
13400,021640,13350,-150,13400,13350,ASK,1000,-1.11,3,4115090000,307100
13400,021639,13400,-100,13400,13350,BID,100,-0.74,2,4113750000,307000
13400,021636,13400,-100,13400,13350,BID,200,-0.74,1,0,303700
13400,021630,13400,-100,13400,13350,BID,100,-0.74,6600000134,4109730000,306700
13400,021628,13400,-100,13400,13350,BID,500,-0.74,6600000133,4103030000,306200
13400,021627,13400,-100,13400,13350,BID,100,-0.74,6600000132,4101690000,306100
13400,021717,13400,-100,13400,13350,BID,5000,-0.74,30,4949695000,369600
13400,021717,13400,-100,13400,13350,BID,1800,-0.74,30,5026075000,375300
13400,021717,13400,-100,13400,13350,BID,500,-0.74,30,5016695000,374600
13400,021717,13400,-100,13400,13350,BID,2500,-0.74,30,4916195000,367100
13400,021717,13400,-100,13400,13350,BID,100,-0.74,30,5023395000,375100
13400,021717,13400,-100,13400,13350,BID,100,-0.74,30,5024735000,375200
13400,021717,13350,-150,13400,13350,ASK,2900,-1.11,24,4877480000,364200
13400,021717,13350,-150,13400,13350,ASK,3600,-1.11,23,4829420000,360600
13400,021715,13400,-100,13400,13350,BID,1000,-0.74,22,4816020000,359600
13400,021713,13350,-150,13400,13350,ASK,1400,-1.11,21,4797330000,358200
13400,021713,13350,-150,13400,13350,ASK,10000,-1.11,21,4662495000,348100
13400,021713,13350,-150,13400,13350,ASK,100,-1.11,21,4795995000,358100
13400,021713,13350,-150,13400,13350,ASK,5000,-1.11,19,4595745000,343100
13400,021713,13350,-150,13400,13350,ASK,1000,-1.11,17,4582395000,342100
13400,021713,13350,-150,13400,13350,ASK,200,-1.11,17,4549020000,339600
13400,021713,13350,-150,13400,13350,ASK,1000,-1.11,17,4567710000,341000
13400,021713,13350,-150,13400,13350,ASK,1200,-1.11,17,4551690000,339800
13400,021713,13350,-150,13400,13350,ASK,100,-1.11,17,4581060000,342000
13400,021709,13350,-150,13400,13350,ASK,100,-1.11,12,4148520000,309600
13400,021709,13350,-150,13400,13350,ASK,3000,-1.11,12,4151190000,309800
13400,021709,13350,-150,13400,13350,ASK,100,-1.11,12,4149855000,309700
13400,021709,13350,-150,13400,13350,ASK,26800,-1.11,12,4191240000,312800
13400,021701,13350,-150,13400,13350,ASK,100,-1.11,8,4147185000,309500
13400,021701,13350,-150,13400,13350,ASK,100,-1.11,8,4145850000,309400
13400,021656,13400,-100,13400,13350,BID,100,-0.74,6,4144510000,309300
13400,021743,13350,-150,13400,13350,ASK,100,-1.11,39,5211850000,389200
13400,021742,13400,-100,13400,13350,BID,1400,-0.74,38,5193090000,387800
13400,021734,13350,-150,13400,13350,ASK,700,-1.11,37,5183745000,387100
13400,021734,13350,-150,13400,13350,ASK,3300,-1.11,37,5139690000,383800
13400,021731,13350,-150,13400,13350,ASK,500,-1.11,35,5133015000,383300
13400,021730,13350,-150,13400,13350,ASK,1200,-1.11,34,5116995000,382100
13400,021730,13350,-150,13400,13350,ASK,3800,-1.11,34,5066265000,378300
13400,021729,13400,-100,13400,13350,BID,1000,-0.74,32,5052865000,377300
13400,021726,13350,-150,13400,13350,ASK,200,-1.11,31,5050195000,377100
13400,021753,13400,-100,13400,13350,BID,1000,-0.74,42,5254570000,392400
13400,021749,13350,-150,13400,13350,ASK,1100,-1.11,41,5239885000,391300
13400,021746,13350,-150,13400,13350,ASK,2000,-1.11,40,5213185000,389300
13400,021837,13350,-150,13400,13350,ASK,2100,-1.11,48,5371035000,401100
13400,021834,13350,-150,13400,13350,ASK,300,-1.11,47,5367030000,400800
13400,021831,13350,-150,13400,13350,ASK,2000,-1.11,46,5340330000,398800
13400,021823,13400,-100,13400,13350,BID,200,-0.74,45,5337650000,398600
13400,021821,13400,-100,13400,13350,BID,4000,-0.74,44,5284050000,394600
13400,021819,13400,-100,13400,13350,BID,1200,-0.74,43,5267970000,393400
13400,021907,13400,-100,13400,13350,BID,1000,-0.74,57,5457930000,407600
13400,021907,13400,-100,13400,13350,BID,2500,-0.74,57,5471330000,408600
13400,021906,13400,-100,13400,13350,BID,600,-0.74,55,5449890000,407000
13400,021857,13400,-100,13400,13350,BID,500,-0.74,54,5443190000,406500
13400,021857,13350,-150,13400,13350,ASK,500,-1.11,54,5436515000,406000
13400,021856,13350,-150,13400,13350,ASK,1400,-1.11,52,5417825000,404600
13400,021844,13400,-100,13400,13350,BID,1000,-0.74,51,5404425000,403600
13400,021841,13350,-150,13400,13350,ASK,100,-1.11,50,5403090000,403500
13400,021840,13400,-100,13400,13350,BID,300,-0.74,49,5399070000,403200
13400,021934,13400,-100,13400,13350,BID,1000,-0.74,64,5622425000,419900
13400,021933,13400,-100,13400,13350,BID,500,-0.74,63,5615725000,419400
13400,021931,13350,-150,13400,13350,ASK,2000,-1.11,62,5589025000,417400
13400,021928,13400,-100,13400,13350,BID,600,-0.74,61,5580985000,416800
13400,021927,13350,-150,13400,13350,ASK,1500,-1.11,60,5560960000,415300
13400,021915,13350,-150,13400,13350,ASK,3000,-1.11,59,5520910000,412300
13400,021912,13400,-100,13400,13350,BID,1200,-0.74,58,5504830000,411100
13400,022003,13400,-100,13400,13350,BID,500,-0.74,68,5678555000,424100
13400,022003,13400,-100,13400,13350,BID,200,-0.74,68,5675875000,423900
13400,022003,13400,-100,13400,13350,BID,300,-0.74,68,5685255000,424600
13400,021945,13350,-150,13400,13350,ASK,3000,-1.11,65,5635825000,420900
13400,022028,13350,-150,13400,13350,ASK,1000,-1.11,100,7061665000,527700
13400,022023,13350,-150,13400,13350,ASK,900,-1.11,99,7049650000,526800
13400,022023,13350,-150,13400,13350,ASK,900,-1.11,98,7034965000,525700
13400,022023,13350,-150,13400,13350,ASK,200,-1.11,98,7046980000,526600
13400,022021,13400,-100,13400,13350,BID,100,-0.74,96,7033625000,525600
13400,022016,13350,-150,13400,13350,ASK,500,-1.11,95,7026950000,525100
13400,022015,13350,-150,13400,13350,ASK,100,-1.11,94,7025615000,525000
13400,022012,13400,-100,13400,13350,BID,100,-0.74,93,7024275000,524900
13400,022005,13350,-150,13400,13350,ASK,500,-1.11,92,7017600000,524400
13400,022005,13350,-150,13400,13350,ASK,300,-1.11,89,6921480000,517200
13400,022005,13350,-150,13400,13350,ASK,1000,-1.11,92,7002915000,523300
13400,022005,13350,-150,13400,13350,ASK,100,-1.11,92,7016265000,524300
13400,022005,13350,-150,13400,13350,ASK,800,-1.11,89,6992235000,522500
13400,022005,13350,-150,13400,13350,ASK,2000,-1.11,89,6894780000,515200
13400,022005,13350,-150,13400,13350,ASK,500,-1.11,89,6888105000,514700
13400,022005,13350,-150,13400,13350,ASK,5000,-1.11,89,6925485000,517500
13400,022005,13350,-150,13400,13350,ASK,5000,-1.11,89,6821355000,509700
13400,022005,13350,-150,13400,13350,ASK,500,-1.11,84,6814680000,509200
13400,022005,13350,-150,13400,13350,ASK,500,-1.11,82,6781305000,506700
13400,022005,13350,-150,13400,13350,ASK,1000,-1.11,82,6787980000,507200
13400,022005,13350,-150,13400,13350,ASK,1000,-1.11,82,6801330000,508200
13400,022005,13350,-150,13400,13350,ASK,30000,-1.11,82,6380805000,476700
13400,022005,13350,-150,13400,13350,ASK,700,-1.11,77,6081765000,454300
13400,022005,13350,-150,13400,13350,ASK,500,-1.11,82,6374130000,476200
13400,022005,13350,-150,13400,13350,ASK,200,-1.11,81,6371460000,476000
13400,022005,13350,-150,13400,13350,ASK,900,-1.11,81,6359445000,475100
13400,022005,13350,-150,13400,13350,ASK,20000,-1.11,81,6092445000,455100
13400,022005,13350,-150,13400,13350,ASK,100,-1.11,77,6091110000,455000
13400,022005,13350,-150,13400,13350,ASK,20000,-1.11,72,5722650000,427400
13400,022005,13350,-150,13400,13350,ASK,6900,-1.11,72,5989650000,447400
13400,022005,13350,-150,13400,13350,ASK,200,-1.11,72,5689275000,424900
13400,022005,13350,-150,13400,13350,ASK,2300,-1.11,72,5691945000,425100
13400,022050,13350,-150,13400,13350,ASK,900,-1.11,115,7819990000,584500
13400,022050,13350,-150,13400,13350,ASK,30000,-1.11,115,7419490000,554500
13400,022050,13350,-150,13400,13350,ASK,10000,-1.11,113,7285990000,544500
13400,022050,13350,-150,13400,13350,ASK,2800,-1.11,112,7221910000,539700
13400,022050,13350,-150,13400,13350,ASK,1000,-1.11,112,7272640000,543500
13400,022050,13350,-150,13400,13350,ASK,100,-1.11,112,7220575000,539600
13400,022050,13350,-150,13400,13350,ASK,300,-1.11,112,7164505000,535400
13400,022050,13350,-150,13400,13350,ASK,3900,-1.11,112,7168510000,535700
13400,022050,13350,-150,13400,13350,ASK,1000,-1.11,112,7259290000,542500
13400,022045,13350,-150,13400,13350,ASK,700,-1.11,106,7155160000,534700
13400,022044,13350,-150,13400,13350,ASK,3000,-1.11,105,7088410000,529700
13400,022044,13350,-150,13400,13350,ASK,2000,-1.11,105,7128460000,532700
13400,022037,13350,-150,13400,13350,ASK,100,-1.11,103,7087075000,529600
13400,022035,13400,-100,13400,13350,BID,600,-0.74,102,7079035000,529000
13400,022033,13400,-100,13400,13350,BID,300,-0.74,101,7075015000,528700
13400,022103,13400,-100,13400,13350,BID,1000,-0.74,117,7833340000,585500
13400,022100,13350,-150,13400,13350,ASK,100,-1.11,116,7832005000,585400
13400,022146,13400,-100,13400,13300,BID,1000,-0.74,129,8117735000,606800
13400,022139,13350,-150,13400,13300,BID,100,-1.11,128,8116400000,606700
13400,022139,13350,-150,13400,13300,BID,10000,-1.11,128,7982900000,596700
