o,t,c,ch,h,l,mb,mv,ra,se,va,vo
77000,021527,77000,-100,77000,77000,UNKNOWN,9000,-0.13,1,0,0
77000,021618,77000,-100,77000,77000,BID,100,-0.13,380100000028,693000000,9000
77000,021618,77000,-100,77000,77000,BID,200,-0.13,380100000031,793100000,10300
77000,021618,77000,-100,77000,77000,BID,1000,-0.13,380100000030,716100000,9300
77000,021618,77000,-100,77000,77000,BID,200,-0.13,380100000029,700700000,9100
77000,021651,77000,-100,77000,77000,BID,500,-0.13,6,885500000,11500
77000,021651,77000,-100,77000,77000,BID,400,-0.13,6,839300000,10900
77000,021651,77000,-100,77000,77000,BID,100,-0.13,5,877800000,11400
77000,021651,77000,-100,77000,77000,BID,100,-0.13,5,0,9000
77000,021651,77000,-100,77000,77000,BID,100,-0.13,4,870100000,11300
77000,021651,77000,-100,77000,77000,BID,300,-0.13,4,816200000,10600
77000,021731,77000,-100,77000,77000,BID,100,-0.13,13,1024100000,13300
77000,021731,77000,-100,77000,77000,BID,100,-0.13,13,1016400000,13200
77000,021731,77000,-100,77000,77000,BID,100,-0.13,13,924000000,12000
77000,021731,77000,-100,77000,77000,BID,100,-0.13,13,931700000,12100
77000,021731,77000,-100,77000,77000,BID,100,-0.13,13,1031800000,13400
77000,021731,77000,-100,77000,77000,BID,200,-0.13,13,939400000,12200
77000,021731,77000,-100,77000,77000,BID,300,-0.13,13,954800000,12400
77000,021731,77000,-100,77000,77000,BID,500,-0.13,13,977900000,12700
77000,021755,77100,0,77100,77000,BID,100,0.0,24,1178180000,15300
77000,021755,77100,0,77100,77000,BID,600,0.0,24,1185890000,15400
77000,021755,77100,0,77100,77000,BID,600,0.0,24,1116500000,14500
77000,021755,77100,0,77100,77000,BID,100,0.0,24,1170470000,15200
77000,021755,77100,0,77100,77000,BID,100,0.0,24,1162760000,15100
77000,021750,77000,-100,77000,77000,ASK,100,-0.13,19,1108800000,14400
77000,021749,77000,-100,77000,77000,BID,100,-0.13,18,1101100000,14300
77000,021749,77000,-100,77000,77000,BID,100,-0.13,18,1093400000,14200
77000,021749,77000,-100,77000,77000,BID,200,-0.13,18,1039500000,13500
77000,021749,77000,-100,77000,77000,BID,400,-0.13,18,1062600000,13800
77000,021749,77000,-100,77000,77000,BID,100,-0.13,18,1054900000,13700
77000,021824,77000,-100,77100,77000,BID,1000,-0.13,25,1232150000,16000
77000,021846,77100,0,77100,77000,BID,1300,0.0,28,1332270000,17300
77000,021846,77100,0,77100,77000,BID,200,0.0,27,1316850000,17100
77000,021842,77000,-100,77100,77000,BID,100,-0.13,26,1309150000,17000
77000,021908,77100,0,77100,77000,BID,1500,0.0,29,1432500000,18600
