o,t,c,ch,h,l,mb,mv,ra,se,va,vo
76600,021528,76600,0,76600,76600,UNKNOWN,21900,0,1,0,0
76600,021600,76500,-100,76600,76500,BID,200,-0.13,380100000035,1899630000,24800
76600,021557,76500,-100,76600,76500,BID,500,-0.13,380100000034,1861380000,24300
76600,021546,76600,0,76600,76600,BID,100,0.0,380100000032,1853720000,24200
76600,021545,76600,0,76600,76600,BID,2300,0.0,380100000031,1677540000,21900
76600,021651,76500,-100,76600,76500,BID,100,-0.13,7,2098530000,27400
76600,021639,76500,-100,76600,76500,BID,100,-0.13,6,2090880000,27300
76600,021639,76500,-100,76600,76500,BID,200,-0.13,6,2075580000,27100
76600,021639,76500,-100,76600,76500,BID,400,-0.13,6,2044980000,26700
76600,021639,76500,-100,76600,76500,BID,300,-0.13,3,2022030000,26400
76600,021639,76500,-100,76600,76500,BID,1300,-0.13,3,0,21900
76600,021639,76500,-100,76600,76500,BID,100,-0.13,3,2014380000,26300
76600,021712,76500,-100,76600,76500,BID,100,-0.13,16,2228580000,29100
76600,021712,76500,-100,76600,76500,BID,300,-0.13,15,2190330000,28600
76600,021712,76500,-100,76600,76500,BID,100,-0.13,15,2175030000,28400
76600,021712,76500,-100,76600,76500,BID,200,-0.13,15,2213280000,28900
76600,021712,76500,-100,76600,76500,BID,100,-0.13,15,2182680000,28500
76600,021701,76500,-100,76600,76500,BID,100,-0.13,11,2167380000,28300
76600,021659,76500,-100,76600,76500,BID,300,-0.13,10,2144430000,28000
76600,021653,76500,-100,76600,76500,BID,100,-0.13,9,2136780000,27900
76600,021653,76500,-100,76600,76500,BID,400,-0.13,9,2106180000,27500
76600,021817,76500,-100,76600,76500,BID,100,-0.13,18,2243880000,29300
76600,021814,76500,-100,76600,76500,BID,100,-0.13,17,2236230000,29200
76600,021852,76500,-100,76600,76500,ASK,100,-0.13,39,2611080000,34100
76600,021852,76500,-100,76600,76500,ASK,100,-0.13,39,2618730000,34200
