o,t,c,ch,h,l,mb,mv,ra,se,va,vo
26400,021527,26400,600,26400,26400,UNKNOWN,10400,2.33,1,0,0
26400,021550,26400,600,26400,26400,ASK,800,2.33,173400000014,274560000,10400
26400,021646,26300,500,26400,26300,ASK,200,1.94,1,0,10400
26400,021704,26300,500,26400,26300,BID,300,1.94,2,300940000,11400
26400,021741,26300,500,26400,26300,BID,200,1.94,3,308830000,11700
26400,021910,26300,500,26400,26300,ASK,100,1.94,6,314090000,11900
26400,021910,26300,500,26400,26300,ASK,500,1.94,6,329870000,12500
26400,021910,26300,500,26400,26300,ASK,500,1.94,6,316720000,12000
26400,021921,26300,500,26400,26300,BID,100,1.94,8,366690000,13900
26400,021921,26300,500,26400,26300,BID,900,1.94,8,343020000,13000
26400,022023,26300,500,26400,26300,ASK,200,1.94,10,377210000,14300
26400,022022,26300,500,26400,26300,ASK,300,1.94,9,369320000,14000
26400,022103,26350,550,26400,26300,BID,500,2.13,13,395645000,15000
26400,022103,26350,550,26400,26300,BID,100,2.13,13,408820000,15500
26400,022056,26350,550,26400,26300,BID,500,2.13,11,382470000,14500
26400,022144,26400,600,26400,26300,BID,100,2.33,14,411455000,15600
26400,022227,26350,550,26400,26300,ASK,100,2.13,17,422000000,16000
26400,022223,26350,550,26400,26300,ASK,100,2.13,16,419365000,15900
26400,022201,26350,550,26400,26300,ASK,200,2.13,15,414095000,15700
26400,022247,26300,500,26400,26300,ASK,4300,1.94,20,445675000,16900
26400,022247,26300,500,26400,26300,ASK,700,1.94,20,427265000,16200
26400,022241,26300,500,26400,26300,ASK,100,1.94,18,424635000,16100
26400,022315,26300,500,26400,26300,ASK,5000,1.94,21,558765000,21200
26400,022426,26300,500,26400,26300,ASK,500,1.94,22,690265000,26200
26400,022443,26300,500,26400,26300,ASK,100,1.94,24,708675000,26900
26400,022443,26300,500,26400,26300,ASK,200,1.94,24,703415000,26700
26400,022616,26400,600,26400,26300,BID,100,2.33,25,711305000,27000
26400,022629,26300,500,26400,26300,BID,700,1.94,30,748135000,28400
26400,022619,26300,500,26400,26300,ASK,500,1.94,29,729725000,27700
26400,022619,26300,500,26400,26300,ASK,400,1.94,29,713945000,27100
26400,022619,26300,500,26400,26300,ASK,200,1.94,29,742875000,28200
26400,022619,26300,500,26400,26300,ASK,200,1.94,29,724465000,27500
26400,022921,26300,500,26400,26300,ASK,100,1.94,31,766545000,29100
26400,022929,26300,500,26400,26300,ASK,4000,1.94,32,769175000,29200
26400,023011,26400,600,26400,26300,BID,100,2.33,33,874375000,33200
26400,023140,26300,500,26400,26300,ASK,200,1.94,34,877015000,33300
26400,023228,26300,500,26400,26300,BID,400,1.94,35,882275000,33500
26400,023249,26350,550,26400,26300,BID,500,2.13,36,892795000,33900
26400,023331,26350,550,26400,26300,BID,100,2.13,37,905970000,34400
26350,023748,26300,500,26400,26300,ASK,100,1.94,3,0,34500
26350,023748,26300,500,26400,26300,ASK,500,1.94,3,911235000,34600
26350,023748,26300,500,26400,26300,ASK,500,1.94,3,924385000,35100
