o,t,c,ch,h,l,mb,mv,ra,se,va,vo
79100,021528,79200,500,79200,79100,BID,100,0.64,2,1763930000,22300
79100,021527,79100,400,79100,79100,UNKNOWN,22300,0.51,1,0,0
79100,021548,79500,800,79500,79100,BID,300,1.02,97400000025,1835350000,23200
79100,021548,79900,1200,79900,79100,BID,300,1.52,97400000028,1954660000,24700
79100,021548,79300,600,79300,79100,BID,100,0.76,97400000022,1779780000,22500
79100,021548,79700,1000,79700,79100,BID,300,1.27,97400000027,1930750000,24400
79100,021548,79300,600,79300,79100,BID,100,0.76,97400000021,1771850000,22400
79100,021548,79400,700,79400,79100,BID,500,0.89,97400000024,1795650000,22700
79100,021548,79400,700,79400,79100,BID,100,0.89,97400000023,1787710000,22600
79100,021548,79500,800,79500,79100,BID,900,1.02,97400000026,1859200000,23500
79200,021639,80000,1300,80000,79100,BID,500,1.65,9,2026510000,25600
79200,021639,80000,1300,80000,79100,BID,500,1.65,9,2066510000,26100
79200,021639,80000,1300,80000,79100,BID,1000,1.65,9,2106510000,26600
79200,021639,79900,1200,79900,79100,BID,100,1.52,6,2010530000,25400
79200,021639,79900,1200,79900,79100,BID,100,1.52,6,2018520000,25500
79200,021639,79800,1100,79800,79100,BID,100,1.4,6,2002550000,25300
79200,021639,79800,1100,79800,79100,BID,100,1.4,3,1994570000,25200
79200,021639,79700,1000,79700,79100,BID,100,1.27,3,0,22400
79200,021639,79700,1000,79700,79100,BID,100,1.27,3,1986600000,25100
79200,021747,79900,1200,80000,79100,BID,1100,1.52,13,2322300000,29300
79200,021747,79800,1100,80000,79100,BID,200,1.4,13,2202470000,27800
79200,021747,79900,1200,80000,79100,BID,1300,1.52,13,2218430000,28000
79200,021747,79800,1100,80000,79100,BID,200,1.4,13,2186510000,27600
79200,021848,79400,700,80000,79100,ASK,1000,0.89,14,2410190000,30400
79200,022014,79800,1100,80000,79100,BID,200,1.4,16,2497540000,31500
79200,022012,79500,800,80000,79100,ASK,100,1.02,15,2489590000,31400
79200,022044,79800,1100,80000,79100,BID,100,1.4,17,2513500000,31700
79200,022124,79500,800,80000,79100,ASK,100,1.02,19,2529430000,31900
79200,022102,79500,800,80000,79100,ASK,100,1.02,18,2521480000,31800
79200,022312,79500,800,80000,79100,ASK,100,1.02,20,2537380000,32000
79200,022344,79500,800,80000,79100,ASK,100,1.02,21,2545330000,32100
79200,022406,79700,1000,80000,79100,BID,100,1.27,28,2760280000,34800
79200,022406,79700,1000,80000,79100,BID,400,1.27,27,2728400000,34400
79200,022406,79600,900,80000,79100,BID,900,1.14,26,2561240000,32300
79200,022406,79600,900,80000,79100,BID,1000,1.14,26,2640840000,33300
79200,022406,79600,900,80000,79100,BID,100,1.14,26,2720440000,34300
79200,022406,79600,900,80000,79100,BID,100,1.14,26,2632880000,33200
79200,022359,79600,900,80000,79100,BID,100,1.14,22,2553280000,32200
79200,022509,79700,1000,80000,79100,BID,200,1.27,32,2991370000,37700
79200,022440,79700,1000,80000,79100,BID,1900,1.27,31,2839940000,35800
79200,022439,79700,1000,80000,79100,BID,500,1.27,30,2800090000,35300
79200,022439,79600,900,80000,79100,BID,400,1.14,30,2768250000,34900
79200,022551,79800,1100,80000,79100,BID,100,1.4,43,3262620000,41100
79200,022551,79800,1100,80000,79100,BID,700,1.4,43,3206760000,40400
79200,022551,79800,1100,80000,79100,BID,1700,1.4,43,3302520000,41600
79200,022551,79800,1100,80000,79100,BID,400,1.4,43,3270600000,41200
79200,022514,79800,1100,80000,79100,BID,100,1.4,38,3134940000,39500
79200,022514,79800,1100,80000,79100,BID,500,1.4,39,3142920000,39600
79200,022514,79800,1100,80000,79100,BID,300,1.4,39,3182820000,40100
79200,022514,79800,1100,80000,79100,BID,100,1.4,37,3047160000,38400
79200,022514,79800,1100,80000,79100,BID,1000,1.4,37,3055140000,38500
79200,022514,79700,1000,80000,79100,BID,100,1.27,36,3039190000,38300
79200,022514,79700,1000,80000,79100,BID,400,1.27,33,3007310000,37900
79200,022652,79800,1100,80000,79100,BID,1200,1.4,49,3438180000,43300
79200,022652,79800,1100,80000,79100,BID,500,1.4,49,3533940000,44500
79200,022652,79800,1100,80000,79100,BID,100,1.4,49,3621720000,45600
79200,022652,79800,1100,80000,79100,BID,300,1.4,49,3629700000,45700
79200,022652,79800,1100,80000,79100,BID,500,1.4,49,3573840000,45000
79200,022652,79800,1100,80000,79100,BID,100,1.4,49,3613740000,45500
79200,022705,79600,900,80000,79100,ASK,100,1.14,50,3653640000,46000
79200,022807,79600,900,80000,79100,ASK,100,1.14,56,3900940000,49100
79200,022800,79600,900,80000,79100,ASK,100,1.14,55,3892980000,49000
79200,022753,79800,1100,80000,79100,BID,200,1.4,54,3677520000,46300
79200,022753,79800,1100,80000,79100,BID,2500,1.4,54,3693480000,46500
79200,022752,79600,900,80000,79100,ASK,100,1.14,52,3669560000,46200
79200,022740,79600,900,80000,79100,ASK,100,1.14,51,3661600000,46100
79200,022824,79800,1100,80000,79100,BID,100,1.4,60,4124320000,51900
79200,022824,79600,900,80000,79100,BID,100,1.14,59,3916860000,49300
79200,022824,79800,1100,80000,79100,BID,2500,1.4,60,3924820000,49400
79200,022824,79600,900,80000,79100,BID,100,1.14,58,3908900000,49200
79200,022907,79600,900,80000,79100,ASK,100,1.14,61,4132300000,52000
79200,023037,79800,1100,80000,79100,BID,400,1.4,74,4626640000,58200
79200,023037,79800,1100,80000,79100,BID,200,1.4,73,4578760000,57600
79200,023037,79800,1100,80000,79100,BID,400,1.4,73,4594720000,57800
79200,023037,79800,1100,80000,79100,BID,1900,1.4,73,4427140000,55700
79200,023034,79800,1100,80000,79100,BID,100,1.4,70,4411180000,55500
79200,023034,79800,1100,80000,79100,BID,100,1.4,70,4419160000,55600
79200,023034,79700,1000,80000,79100,BID,2000,1.27,70,4251780000,53500
79200,023034,79700,1000,80000,79100,BID,100,1.27,69,4243810000,53400
79200,023034,79700,1000,80000,79100,BID,600,1.27,66,4195990000,52800
79200,023034,79700,1000,80000,79100,BID,100,1.27,65,4188020000,52700
79200,023034,79600,900,80000,79100,BID,400,1.14,65,4156180000,52300
79200,023034,79600,900,80000,79100,BID,100,1.14,65,4148220000,52200
79200,023034,79600,900,80000,79100,BID,100,1.14,65,4140260000,52100
79200,023204,79800,1100,80000,79100,BID,100,1.4,75,4658560000,58600
79200,023241,79600,900,80000,79100,ASK,100,1.14,81,4778000000,60100
79200,023219,79500,800,80000,79100,ASK,200,1.02,80,4762100000,59900
79200,023219,79600,900,80000,79100,ASK,400,1.14,80,4698460000,59100
79200,023219,79500,800,80000,79100,ASK,200,1.02,80,4746200000,59700
79200,023219,79500,800,80000,79100,ASK,200,1.02,78,4730300000,59500
79200,023213,79800,1100,80000,79100,BID,400,1.4,76,4666540000,58700
79200,023333,79600,900,80000,79100,ASK,100,1.14,83,4793920000,60300
79200,023329,79600,900,80000,79100,ASK,100,1.14,82,4785960000,60200
79200,023402,79700,1000,80000,79100,BID,200,1.27,84,4801880000,60400
79200,023432,79600,900,80000,79100,ASK,100,1.14,85,4817820000,60600
79200,023535,79600,900,80000,79100,ASK,100,1.14,87,4833740000,60800
79200,023519,79600,900,80000,79100,ASK,100,1.14,86,4825780000,60700
79600,023612,79800,1100,80000,79100,BID,200,1.4,4,5089040000,64000
79600,023607,79800,1100,80000,79100,BID,200,1.4,3,5065100000,63700
79600,023607,79800,1100,80000,79100,BID,200,1.4,3,0,60900
79600,023607,79800,1100,80000,79100,BID,100,1.4,2,5081060000,63900
79200,023601,79800,1100,80000,79100,BID,800,1.4,97400000140,4985300000,62700
79200,023601,79800,1100,80000,79100,BID,100,1.4,97400000139,4977320000,62600
79200,023601,79800,1100,80000,79100,BID,100,1.4,97400000137,4961360000,62400
79200,023601,79800,1100,80000,79100,BID,100,1.4,97400000135,4873580000,61300
79200,023601,79800,1100,80000,79100,BID,1000,1.4,97400000136,4881560000,61400
79200,023601,79700,1000,80000,79100,BID,100,1.27,97400000133,4857640000,61100
79200,023601,79700,1000,80000,79100,BID,100,1.27,97400000132,4849670000,61000
79200,023601,79700,1000,80000,79100,BID,100,1.27,97400000134,4865610000,61200
79200,023601,79700,1000,80000,79100,BID,100,1.27,97400000131,4841700000,60900
79200,023601,79800,1100,80000,79100,BID,100,1.4,97400000138,4969340000,62500
79600,023650,79800,1100,80000,79100,BID,600,1.4,8,5112960000,64300
79600,023650,79800,1100,80000,79100,BID,2100,1.4,8,5168820000,65000
79600,023650,79800,1100,80000,79100,BID,100,1.4,8,5160840000,64900
79600,023622,79600,900,80000,79100,ASK,100,1.14,5,5105000000,64200
79600,023751,79600,900,80000,79100,ASK,200,1.14,9,5336400000,67100
79600,023931,79800,1100,80000,79100,BID,2600,1.4,10,5352320000,67300
79600,024007,79600,900,80000,79100,ASK,3000,1.14,12,5567760000,70000
79600,023948,79600,900,80000,79100,ASK,100,1.14,11,5559800000,69900
79600,024050,79600,900,80000,79100,ASK,300,1.14,17,6022000000,75700
79600,024040,79600,900,80000,79100,ASK,100,1.14,16,6014040000,75600
79600,024023,79800,1100,80000,79100,BID,200,1.4,15,5998080000,75400
79600,024023,79800,1100,80000,79100,BID,1000,1.4,14,5918280000,74400
79600,024023,79800,1100,80000,79100,BID,100,1.4,14,5910300000,74300
79600,024023,79800,1100,80000,79100,BID,1300,1.4,14,5806560000,73000
79600,024123,79600,900,80000,79100,ASK,100,1.14,19,6101600000,76700
79600,024114,79600,900,80000,79100,ASK,700,1.14,18,6045880000,76000
79600,024131,79600,900,80000,79100,ASK,100,1.14,20,6109560000,76800
79600,024238,79600,900,80000,79100,ASK,200,1.14,21,6117520000,76900
79600,024251,79700,1000,80000,79100,BID,2800,1.27,22,6133440000,77100
79600,024414,79600,900,80000,79100,ASK,100,1.14,23,6356600000,79900
79600,024445,79600,900,80000,79100,ASK,1600,1.14,25,6380480000,80200
79600,024444,79600,900,80000,79100,ASK,200,1.14,24,6364560000,80000
79600,024523,79600,900,80000,79100,BID,1000,1.14,26,6507840000,81800
79600,024606,79500,800,80000,79100,ASK,100,1.02,27,6587440000,82800
79600,024635,79500,800,80000,79100,ASK,500,1.02,28,6595390000,82900
79600,024710,79700,1000,80000,79100,BID,200,1.27,33,6842110000,86000
79600,024701,79700,1000,80000,79100,BID,100,1.27,32,6834140000,85900
79600,024701,79600,900,80000,79100,BID,100,1.14,32,6666980000,83800
79600,024701,79600,900,80000,79100,BID,2000,1.14,32,6674940000,83900
79600,024701,79600,900,80000,79100,BID,400,1.14,32,6635140000,83400
79600,024858,79500,800,80000,79100,ASK,100,1.02,38,6913700000,86900
79600,024858,79400,700,80000,79100,ASK,100,0.89,38,6921650000,87000
79600,024858,79500,800,80000,79100,ASK,100,1.02,38,6897800000,86700
79600,024858,79500,800,80000,79100,ASK,500,1.02,38,6858050000,86200
79600,024858,79500,800,80000,79100,ASK,100,1.02,38,6905750000,86800
79600,024941,79400,700,80000,79100,ASK,100,0.89,40,6937530000,87200
79600,024939,79400,700,80000,79100,ASK,100,0.89,39,6929590000,87100
79600,025019,79700,1000,80000,79100,BID,1000,1.27,54,7678030000,96500
79600,025019,79700,1000,80000,79100,BID,400,1.27,54,7765700000,97600
79600,025019,79700,1000,80000,79100,BID,100,1.27,54,7757730000,97500
79600,025019,79700,1000,80000,79100,BID,100,1.27,52,7670060000,96400
79600,025019,79700,1000,80000,79100,BID,100,1.27,50,7662090000,96300
79600,025019,79700,1000,80000,79100,BID,300,1.27,50,7638180000,96000
79600,025019,79700,1000,80000,79100,BID,4000,1.27,50,7319380000,92000
79600,025019,79700,1000,80000,79100,BID,200,1.27,47,7263590000,91300
