o,t,c,ch,h,l,mb,mv,ra,se,va,vo
36500,021527,36500,150,36500,36500,UNKNOWN,9800,0.41,1,0,0
36500,021553,36800,450,36800,36500,BID,100,1.24,257600000020,357700000,9800
36500,021954,36850,500,36850,36500,BID,200,1.38,1,0,9800
36500,022015,36850,500,36850,36500,BID,200,1.38,2,368750000,10100
36500,022114,36800,450,36900,36500,ASK,1000,1.24,10,508635000,13900
36500,022114,36800,450,36900,36500,ASK,1000,1.24,10,545435000,14900
36500,022114,36800,450,36900,36500,ASK,1900,1.24,10,438715000,12000
36500,022114,36800,450,36900,36500,ASK,100,1.24,7,435035000,11900
36500,022114,36800,450,36900,36500,ASK,1000,1.24,7,398235000,10900
36500,022114,36800,450,36900,36500,ASK,200,1.24,7,390875000,10700
36500,022114,36900,550,36900,36500,BID,300,1.51,7,376120000,10300
36500,022114,36850,500,36900,36500,ASK,100,1.38,7,387190000,10600
36500,022122,36800,450,36900,36500,BID,1000,1.24,11,582235000,15900
36500,022222,36700,350,36900,36500,ASK,100,0.96,13,655735000,17900
36500,022222,36700,350,36900,36500,ASK,1000,0.96,13,619035000,16900
36500,022257,36600,250,36900,36500,ASK,1000,0.69,14,659405000,18000
36500,022314,36700,350,36900,36500,BID,700,0.96,15,696005000,19000
36500,022331,36700,350,36900,36500,BID,100,0.96,16,721695000,19700
36500,022414,36700,350,36900,36500,BID,1100,0.96,17,725365000,19800
36500,022428,36700,350,36900,36500,ASK,200,0.96,18,765735000,20900
36500,022453,36700,350,36900,36500,BID,300,0.96,20,835465000,22800
36500,022449,36700,350,36900,36500,ASK,1700,0.96,19,773075000,21100
36500,022520,36700,350,36900,36500,ASK,2500,0.96,21,846475000,23100
36500,022542,36600,250,36900,36500,ASK,2500,0.69,23,956525000,26100
36500,022542,36600,250,36900,36500,ASK,500,0.69,23,938225000,25600
36500,022824,36600,250,36900,36500,ASK,1000,0.69,26,1069985000,29200
36500,022824,36600,250,36900,36500,ASK,200,0.69,26,1062665000,29000
