o,t,c,ch,h,l,mb,mv,ra,se,va,vo
103900,021528,103900,1900,103900,103900,UNKNOWN,6700,1.86,1,0,0
103900,021913,102300,300,103900,102300,ASK,400,0.29,1,0,6700
103900,021942,102300,300,103900,102300,BID,100,0.29,2,737050000,7100
103900,022056,102300,300,103900,102300,ASK,500,0.29,3,747280000,7200
103900,022130,103000,1000,103900,102300,BID,100,0.98,4,798430000,7700
103900,022736,102400,400,103900,102300,BID,100,0.39,5,808730000,7800
103900,022806,103000,1000,103900,102300,ASK,200,0.98,6,818970000,7900
103900,023104,102400,400,103900,102300,ASK,100,0.39,7,839570000,8100
103900,023327,103000,1000,103900,102300,ASK,400,0.98,8,849810000,8200
103900,023343,103000,1000,103900,102300,ASK,800,0.98,9,891010000,8600
103000,023615,103000,1000,103900,102300,ASK,300,0.98,1,0,9400
103000,023846,103000,1000,103900,102300,BID,100,0.98,2,1004310000,9700
103000,023903,103000,1000,103900,102300,ASK,300,0.98,3,1014610000,9800
103000,023911,103100,1100,103900,102300,BID,100,1.08,7,1045510000,10100
103000,023911,103300,1300,103900,102300,BID,100,1.27,7,1107420000,10700
103000,023911,103200,1200,103900,102300,BID,400,1.18,7,1055820000,10200
103000,023911,103200,1200,103900,102300,BID,100,1.18,7,1097100000,10600
103000,023931,103500,1500,103900,102300,BID,200,1.47,10,1169410000,11300
103000,023931,103400,1400,103900,102300,BID,100,1.37,10,1159070000,11200
103000,023931,103300,1300,103900,102300,BID,400,1.27,9,1117750000,10800
103000,024021,103500,1500,103900,102300,BID,300,1.47,12,1190110000,11500
103000,024021,103700,1700,103900,102300,BID,400,1.67,12,1221160000,11800
103000,024205,103500,1500,103900,102300,BID,100,1.47,14,1262640000,12200
103000,024205,103700,1700,103900,102300,BID,600,1.67,14,1272990000,12300
103000,024219,103800,1800,103900,102300,BID,100,1.76,20,1387080000,13400
103000,024219,103900,1900,103900,102300,BID,100,1.86,20,1397460000,13500
103000,024219,103800,1800,103900,102300,BID,100,1.76,20,1376700000,13300
103000,024219,103800,1800,103900,102300,BID,100,1.76,20,1366320000,13200
103000,024219,103700,1700,103900,102300,BID,100,1.67,20,1355950000,13100
103000,024219,103700,1700,103900,102300,BID,100,1.67,20,1335210000,12900
103000,024219,103700,1700,103900,102300,BID,100,1.67,20,1345580000,13000
103000,024402,103800,1800,103900,102300,BID,100,1.76,21,1407850000,13600
103000,024544,103800,1800,103900,102300,BID,700,1.76,22,1418230000,13700
103000,024932,103800,1800,103900,102300,BID,500,1.76,24,1511650000,14600
103000,024932,103800,1800,103900,102300,BID,200,1.76,24,1490890000,14400
103000,025000,103800,1800,103900,102300,BID,100,1.76,26,1563550000,15100
103000,025000,103800,1800,103900,102300,BID,600,1.76,26,1573930000,15200
103000,025228,103800,1800,103900,102300,BID,200,1.76,29,1688110000,16300
103000,025228,103800,1800,103900,102300,BID,100,1.76,29,1677730000,16200
103000,025228,103800,1800,103900,102300,BID,400,1.76,29,1636210000,15800
103000,025247,103900,1900,103900,102300,BID,500,1.86,34,1802290000,17400
103000,025247,103800,1800,103900,102300,BID,100,1.76,34,1791910000,17300
103000,025247,103800,1800,103900,102300,BID,100,1.76,32,1781530000,17200
103000,025236,103800,1800,103900,102300,BID,200,1.76,31,1760770000,17000
103000,025236,103800,1800,103900,102300,BID,500,1.76,31,1708870000,16500
103000,025307,103800,1800,103900,102300,BID,500,1.76,37,1906140000,18400
103000,025307,103800,1800,103900,102300,BID,200,1.76,37,1958040000,18900
103000,025304,103800,1800,103900,102300,BID,500,1.76,35,1854240000,17900
103000,025322,103800,1800,103900,102300,BID,100,1.76,39,2051460000,19800
103000,025318,103800,1800,103900,102300,BID,700,1.76,38,1978800000,19100
103000,025453,103900,1900,103900,102300,BID,400,1.86,40,2061840000,19900
103000,025525,103800,1800,103900,102300,ASK,500,1.76,41,2103400000,20300
103000,025927,103800,1800,103900,102300,ASK,600,1.76,42,2155300000,20800
103000,030002,103800,1800,103900,102300,ASK,500,1.76,43,2217580000,21400
103000,030019,103800,1800,103900,102300,ASK,100,1.76,44,2269480000,21900
103000,031510,103800,1800,103900,102300,BID,200,1.76,48,2311000000,22300
103000,031509,103800,1800,103900,102300,BID,100,1.76,47,2290240000,22100
103000,031509,103800,1800,103900,102300,BID,100,1.76,47,2279860000,22000
103000,031509,103800,1800,103900,102300,BID,100,1.76,47,2300620000,22200
103000,031633,103100,1100,103900,102300,ASK,100,1.08,50,2331760000,22500
103000,031633,103000,1000,103900,102300,ASK,1100,0.98,50,2342070000,22600
103000,031937,103700,1700,103900,102300,BID,100,1.67,51,2455370000,23700
103000,033302,103700,1700,103900,102300,BID,200,1.67,54,2517510000,24300
103000,033302,103600,1600,103900,102300,BID,200,1.57,53,2496790000,24100
103000,033302,103500,1500,103900,102300,BID,300,1.47,53,2465740000,23800
103000,033326,103700,1700,103900,102300,BID,100,1.67,59,2610840000,25200
103000,033326,103800,1800,103900,102300,BID,300,1.76,59,2652320000,25600
103000,033326,103700,1700,103900,102300,BID,300,1.67,59,2621210000,25300
103000,033315,103700,1700,103900,102300,BID,200,1.67,56,2538250000,24500
103000,033315,103700,1700,103900,102300,BID,500,1.67,56,2558990000,24700
103000,033341,103800,1800,103900,102300,BID,100,1.76,63,2714600000,26200
103000,033341,103800,1800,103900,102300,BID,200,1.76,63,2683460000,25900
103000,033341,103800,1800,103900,102300,BID,100,1.76,63,2704220000,26100
103000,033341,103900,1900,103900,102300,BID,300,1.86,63,2724980000,26300
103000,034528,103200,1200,103900,102300,BID,100,1.18,64,2756150000,26600
103000,034751,102400,400,103900,102300,ASK,200,0.39,67,2786970000,26900
103000,034751,102400,400,103900,102300,ASK,100,0.39,67,2807450000,27100
103000,034746,102500,500,103900,102300,ASK,200,0.49,65,2766470000,26700
103000,034752,102500,500,103900,102300,BID,100,0.49,69,2838170000,27400
103000,034752,102400,400,103900,102300,BID,200,0.39,69,2817690000,27200
103000,034830,102300,300,103900,102300,ASK,200,0.29,71,2899570000,28000
103000,034815,102300,300,103900,102300,ASK,500,0.29,70,2848420000,27500
103000,034836,102300,300,103900,102300,ASK,200,0.29,73,2940530000,28400
103000,034836,102500,500,103900,102300,ASK,200,0.49,73,2920030000,28200
103000,035409,103100,1100,103900,102300,BID,100,1.08,74,2960990000,28600
103000,035544,103100,1100,103900,102300,BID,100,1.08,75,2971300000,28700
103000,035637,103200,1200,103900,102300,BID,100,1.18,77,2991930000,28900
103000,035637,103200,1200,103900,102300,BID,100,1.18,77,2981610000,28800
103000,035731,103700,1700,103900,102300,BID,200,1.67,79,3002250000,29000
103000,035731,103700,1700,103900,102300,BID,100,1.67,79,3022990000,29200
103000,035826,103800,1800,103900,102300,BID,100,1.76,84,3095640000,29900
103000,035825,103800,1800,103900,102300,BID,100,1.76,83,3074880000,29700
103000,035825,103800,1800,103900,102300,BID,300,1.76,83,3043740000,29400
103000,035825,103800,1800,103900,102300,BID,100,1.76,83,3085260000,29800
103000,035825,103800,1800,103900,102300,BID,100,1.76,83,3033360000,29300
103000,035919,103900,1900,103900,102300,BID,100,1.86,90,3293030000,31800
103000,035919,103900,1900,103900,102300,BID,200,1.86,90,3230690000,31200
103000,035919,103900,1900,103900,102300,BID,400,1.86,90,3251470000,31400
103000,035919,103900,1900,103900,102300,BID,700,1.86,87,3116400000,30100
103000,035919,103900,1900,103900,102300,BID,400,1.86,87,3189130000,30800
103000,035916,103800,1800,103900,102300,ASK,100,1.76,85,3106020000,30000
103000,040013,103900,1900,103900,102300,BID,400,1.86,93,3324200000,32100
103000,040013,103900,1900,103900,102300,BID,100,1.86,92,3313810000,32000
103000,040013,103900,1900,103900,102300,BID,100,1.86,92,3303420000,31900
