o,t,c,ch,h,l,mb,mv,ra,se,va,vo
24550,021527,24550,150,24550,24550,UNKNOWN,9700,0.61,1,0,0
24550,021546,24550,150,24550,24550,BID,200,0.61,43600000023,238135000,9700
24550,021600,24550,150,24550,24550,BID,100,0.61,43600000024,243045000,9900
24550,021635,24600,200,24600,24550,BID,1700,0.82,1,0,9700
24550,021653,24550,150,24600,24550,ASK,100,0.61,2,287320000,11700
24550,021708,24600,200,24600,24550,BID,1700,0.82,4,297155000,12100
24550,021708,24600,200,24600,24550,BID,300,0.82,3,289775000,11800
24550,021725,24600,200,24600,24550,BID,600,0.82,7,388175000,15800
24550,021720,24600,200,24600,24550,ASK,400,0.82,6,378335000,15400
24550,021716,24600,200,24600,24550,BID,1600,0.82,5,338975000,13800
24550,021747,24600,200,24600,24550,ASK,200,0.82,8,402935000,16400
24550,021811,24600,200,24600,24550,ASK,200,0.82,13,452135000,18400
24550,021811,24600,200,24600,24550,ASK,100,0.82,12,449675000,18300
24550,021811,24600,200,24600,24550,ASK,1000,0.82,12,407855000,16600
24550,021811,24600,200,24600,24550,ASK,200,0.82,12,432455000,17600
24550,021811,24600,200,24600,24550,ASK,500,0.82,12,437375000,17800
24550,021829,24600,200,24600,24550,ASK,1000,0.82,14,457055000,18600
24550,021851,24600,200,24600,24550,ASK,1000,0.82,17,506255000,20600
24550,021837,24600,200,24600,24550,ASK,500,0.82,16,493955000,20100
24550,021837,24600,200,24600,24550,ASK,500,0.82,16,481655000,19600
24550,022045,24650,250,24650,24550,BID,500,1.02,18,530855000,21600
24550,022337,24650,250,24650,24550,BID,4000,1.02,19,543180000,22100
24550,022436,24650,250,24650,24550,BID,1000,1.02,20,641780000,26100
24550,022445,24650,250,24650,24550,BID,100,1.02,26,789680000,32100
24550,022442,24650,250,24650,24550,BID,100,1.02,25,787215000,32000
24550,022442,24650,250,24650,24550,BID,100,1.02,24,779820000,31700
24550,022442,24650,250,24650,24550,BID,4500,1.02,24,666430000,27100
24550,022442,24650,250,24650,24550,BID,200,1.02,24,782285000,31800
24550,022442,24650,250,24650,24550,BID,100,1.02,24,777355000,31600
24550,022542,24650,250,24650,24550,BID,100,1.02,38,888280000,36100
24550,022542,24650,250,24650,24550,BID,100,1.02,38,890745000,36200
24550,022542,24650,250,24650,24550,BID,5800,1.02,38,895675000,36400
24550,022542,24650,250,24650,24550,BID,100,1.02,38,893210000,36300
24550,022542,24650,250,24650,24550,BID,800,1.02,38,866095000,35200
24550,022542,24650,250,24650,24550,BID,100,1.02,38,885815000,36000
24550,022542,24650,250,24650,24550,BID,1000,1.02,32,841445000,34200
24550,022542,24650,250,24650,24550,BID,300,1.02,31,826655000,33600
24550,022542,24650,250,24650,24550,BID,900,1.02,31,792145000,32200
24550,022542,24650,250,24650,24550,BID,100,1.02,31,834050000,33900
24550,022542,24650,250,24650,24550,BID,200,1.02,31,836515000,34000
24550,022542,24650,250,24650,24550,BID,500,1.02,31,814330000,33100
24550,022559,24650,250,24650,24550,BID,1900,1.02,40,1164360000,47300
24550,022559,24650,250,24650,24550,BID,5100,1.02,39,1038645000,42200
24550,022608,24650,250,24650,24550,BID,900,1.02,43,1312260000,53300
24550,022608,24650,250,24650,24550,BID,3100,1.02,43,1211195000,49200
24550,022608,24650,250,24650,24550,BID,1000,1.02,43,1287610000,52300
24550,022834,24600,200,24650,24550,ASK,400,0.82,44,1334445000,54200
24550,022854,24600,200,24650,24550,ASK,200,0.82,46,1344285000,54600
24550,022854,24600,200,24650,24550,ASK,300,0.82,46,1349205000,54800
24550,022936,24600,200,24650,24550,ASK,2000,0.82,47,1356585000,55100
24550,022954,24600,200,24650,24550,ASK,3000,0.82,50,1440225000,58500
24550,022951,24600,200,24650,24550,ASK,400,0.82,49,1430385000,58100
24550,022940,24600,200,24650,24550,ASK,1000,0.82,48,1405785000,57100
24550,023044,24600,200,24650,24550,ASK,1000,0.82,51,1514025000,61500
24550,023046,24600,200,24650,24550,ASK,200,0.82,52,1538625000,62500
24550,023117,24600,200,24650,24550,ASK,500,0.82,53,1543545000,62700
24550,023143,24600,200,24650,24550,ASK,500,0.82,54,1555845000,63200
24550,023234,24600,200,24650,24550,ASK,200,0.82,55,1568145000,63700
24550,023334,24600,200,24650,24550,ASK,100,0.82,57,1597665000,64900
24550,023331,24600,200,24650,24550,ASK,1000,0.82,56,1573065000,63900
24550,023356,24600,200,24650,24550,ASK,100,0.82,58,1600125000,65000
24550,023412,24600,200,24650,24550,ASK,600,0.82,62,1725585000,70100
24550,023412,24600,200,24650,24550,ASK,900,0.82,62,1703445000,69200
24550,023405,24600,200,24650,24550,ASK,100,0.82,60,1700985000,69100
24550,023400,24600,200,24650,24550,ASK,4000,0.82,59,1602585000,65100
24550,023539,24600,200,24650,24550,ASK,2000,0.82,64,1750185000,71100
24550,023536,24600,200,24650,24550,ASK,400,0.82,63,1740345000,70700
24550,023550,24600,200,24650,24550,ASK,200,0.82,43600000101,1799385000,73100
24600,023606,24600,200,24650,24550,ASK,1000,0.82,1,0,73100
24600,023637,24600,200,24650,24550,ASK,500,0.82,9,2333205000,94800
24600,023633,24600,200,24650,24550,ASK,500,0.82,8,2320905000,94300
24600,023629,24600,200,24650,24550,ASK,100,0.82,7,1993725000,81000
24600,023629,24600,200,24650,24550,ASK,100,0.82,7,1991265000,80900
24600,023629,24600,200,24650,24550,ASK,13200,0.82,7,1996185000,81100
24600,023629,24600,200,24650,24550,ASK,200,0.82,4,1986345000,80700
24600,023629,24600,200,24650,24550,ASK,5000,0.82,4,1863345000,75700
24600,023629,24600,200,24650,24550,ASK,1400,0.82,4,1828905000,74300
24600,023656,24600,200,24650,24550,ASK,400,0.82,12,2372565000,96400
24600,023656,24600,200,24650,24550,ASK,100,0.82,12,2370105000,96300
24600,023651,24600,200,24650,24550,ASK,1000,0.82,10,2345505000,95300
24600,023658,24600,200,24650,24550,ASK,100,0.82,13,2382405000,96800
24600,023743,24550,150,24650,24550,ASK,100,0.61,14,2384865000,96900
24600,023910,24600,200,24650,24550,BID,4100,0.82,17,2478340000,100700
24600,023910,24600,200,24650,24550,BID,100,0.82,17,2387320000,97000
24600,023910,24600,200,24650,24550,BID,3600,0.82,17,2389780000,97100
24600,023928,24600,200,24650,24550,BID,7800,0.82,18,2579200000,104800
24600,023950,24600,200,24650,24550,BID,200,0.82,19,2771080000,112600
24600,024000,24600,200,24650,24550,BID,1000,0.82,20,2776000000,112800
24600,024022,24600,200,24650,24550,BID,2000,0.82,27,2842420000,115500
24600,024022,24600,200,24650,24550,BID,400,0.82,27,2891620000,117500
24600,024022,24600,200,24650,24550,BID,3700,0.82,27,2901460000,117900
24600,024022,24600,200,24650,24550,BID,200,0.82,27,2837500000,115300
24600,024022,24600,200,24650,24550,BID,100,0.82,27,2835040000,115200
24600,024022,24600,200,24650,24550,BID,500,0.82,25,2822740000,114700
24600,024022,24600,200,24650,24550,BID,900,0.82,22,2800600000,113800
24600,024202,24650,250,24650,24550,BID,2000,1.02,35,3054040000,124100
24600,024202,24650,250,24650,24550,BID,3300,1.02,35,3103340000,126100
24600,024202,24650,250,24650,24550,BID,500,1.02,34,3041715000,123600
24600,024202,24650,250,24650,24550,BID,100,1.02,34,3039250000,123500
24600,024202,24650,250,24650,24550,BID,500,1.02,32,3026925000,123000
24600,024202,24650,250,24650,24550,BID,100,1.02,30,3024460000,122900
24600,024202,24600,200,24650,24550,BID,300,0.82,29,2992480000,121600
24600,024202,24600,200,24650,24550,BID,1000,0.82,29,2999860000,121900
24600,024219,24650,250,24650,24550,BID,5100,1.02,38,3251240000,132100
24600,024219,24650,250,24650,24550,BID,1700,1.02,38,3184685000,129400
24600,024219,24650,250,24650,24550,BID,1000,1.02,38,3226590000,131100
24600,024540,24600,200,24650,24550,BID,7800,0.82,39,3376955000,137200
24600,024643,24600,200,24650,24550,BID,100,0.82,40,3568835000,145000
24600,024729,24600,200,24650,24550,BID,200,0.82,41,3571295000,145100
24600,024931,24600,200,24650,24550,BID,2800,0.82,47,3699215000,150300
24600,024931,24600,200,24650,24550,BID,2000,0.82,46,3650015000,148300
24600,024931,24600,200,24650,24550,BID,100,0.82,46,3647555000,148200
24600,024931,24600,200,24650,24550,BID,500,0.82,46,3635255000,147700
24600,024931,24600,200,24650,24550,BID,1900,0.82,43,3576215000,145300
24600,024931,24600,200,24650,24550,BID,500,0.82,43,3622955000,147200
24600,025001,24650,250,24650,24550,BID,7700,1.02,49,3770555000,153200
24600,025001,24600,200,24650,24550,BID,100,0.82,49,3768095000,153100
24600,025014,24600,200,24650,24550,BID,100,0.82,51,3962815000,161000
24600,025011,24550,150,24650,24550,ASK,100,0.61,50,3960360000,160900
24600,025048,24600,200,24650,24550,BID,100,0.82,52,3965275000,161100
24600,025206,24600,200,24650,24550,BID,500,0.82,53,3967735000,161200
24600,025227,24650,250,24650,24550,BID,7400,1.02,56,3989875000,162100
24600,025227,24600,200,24650,24550,BID,300,0.82,56,3980035000,161700
24600,025227,24600,200,24650,24550,BID,100,0.82,56,3987415000,162000
24600,025237,24650,250,24650,24550,BID,7800,1.02,57,4172285000,169500
24600,025306,24650,250,24650,24550,BID,100,1.02,61,4746630000,192800
24600,025306,24650,250,24650,24550,BID,4200,1.02,61,4556825000,185100
24600,025306,24650,250,24650,24550,BID,3500,1.02,61,4660355000,189300
24600,025250,24650,250,24650,24550,BID,7800,1.02,58,4364555000,177300
24600,025316,24600,200,24650,24550,BID,6500,0.82,63,4781075000,194200
24600,025316,24600,200,24650,24550,BID,1300,0.82,62,4749095000,192900
24600,025400,24550,150,24650,24550,ASK,1000,0.61,64,4940975000,200700
24600,025456,24550,150,24650,24550,ASK,100,0.61,65,4965525000,201700
24600,025516,24600,200,24650,24550,BID,100,0.82,66,4967980000,201800
24600,025652,24600,200,24650,24550,BID,200,0.82,68,4970440000,201900
24600,025652,24600,200,24650,24550,BID,10000,0.82,68,4975360000,202100
24600,025705,24550,150,24650,24550,ASK,100,0.61,69,5221360000,212100
24600,025732,24550,150,24650,24550,ASK,400,0.61,71,5223815000,212200
24600,025732,24550,150,24650,24550,ASK,300,0.61,71,5233635000,212600
