o,t,c,ch,h,l,mb,mv,ra,se,va,vo
26800,021528,26800,50,26800,26800,ASK,200,0.19,2,844200000,31500
26800,021527,26800,50,26800,26800,UNKNOWN,31500,0.19,1,0,0
26800,021544,26850,100,26850,26800,BID,100,0.37,3,849560000,31700
26800,021554,26900,150,26900,26800,BID,100,0.56,3200000030,852245000,31800
26800,021554,26900,150,26900,26800,BID,100,0.56,3200000032,857625000,32000
26800,021554,26900,150,26900,26800,BID,100,0.56,3200000031,854935000,31900
26850,021628,26950,200,26950,26800,BID,500,0.75,2,863010000,32200
26850,021620,26950,200,26950,26800,BID,100,0.75,1,0,31800
26850,021634,26950,200,26950,26800,ASK,100,0.75,3,876485000,32700
26850,021709,27000,250,27000,26800,BID,200,0.93,14,916945000,34200
26850,021709,27000,250,27000,26800,BID,100,0.93,14,922345000,34400
26850,021709,27000,250,27000,26800,BID,100,0.93,12,906145000,33800
26850,021709,27000,250,27000,26800,BID,200,0.93,12,911545000,34000
26850,021709,27000,250,27000,26800,BID,100,0.93,12,898045000,33500
26850,021709,27000,250,27000,26800,BID,200,0.93,12,900745000,33600
26850,021709,27000,250,27000,26800,BID,100,0.93,12,908845000,33900
26850,021705,26950,200,26950,26800,ASK,200,0.75,7,884570000,33000
26850,021705,26950,200,26950,26800,ASK,300,0.75,7,889960000,33200
26850,021701,26950,200,26950,26800,ASK,100,0.75,5,881875000,32900
26850,021654,26950,200,26950,26800,ASK,100,0.75,4,879180000,32800
26850,021724,27000,250,27000,26800,BID,1000,0.93,20,962830000,35900
26850,021724,27000,250,27000,26800,BID,800,0.93,20,935830000,34900
26850,021724,27000,250,27000,26800,BID,200,0.93,20,957430000,35700
26850,021723,26950,200,27000,26800,BID,100,0.75,17,933135000,34800
26850,021714,27000,250,27000,26800,BID,200,0.93,16,927735000,34600
26850,021709,26900,150,27000,26800,ASK,100,0.56,15,925045000,34500
26850,021800,27000,250,27000,26800,BID,2000,0.93,21,989830000,36900
26850,021815,27000,250,27000,26800,BID,600,0.93,23,1051930000,39200
26850,021806,27000,250,27000,26800,BID,300,0.93,22,1043830000,38900
26850,021831,26950,200,27000,26800,ASK,100,0.75,25,1070825000,39900
26850,021824,26950,200,27000,26800,ASK,100,0.75,24,1068130000,39800
26850,021851,26950,200,27000,26800,ASK,300,0.75,26,1073520000,40000
26850,021919,26950,200,27000,26800,BID,700,0.75,29,1089690000,40600
26850,021903,26950,200,27000,26800,ASK,200,0.75,28,1084300000,40400
26850,021903,26950,200,27000,26800,ASK,100,0.75,28,1081605000,40300
26850,021921,26950,200,27000,26800,ASK,100,0.75,30,1108555000,41300
26850,022021,27000,250,27000,26800,BID,200,0.93,33,1113950000,41500
26850,022021,27000,250,27000,26800,BID,100,0.93,33,1111250000,41400
26850,022021,27000,250,27000,26800,BID,100,0.93,33,1119350000,41700
26850,022026,27000,250,27000,26800,BID,100,0.93,36,1124750000,41900
26850,022026,27000,250,27000,26800,BID,100,0.93,36,1127450000,42000
26850,022026,27000,250,27000,26800,BID,100,0.93,36,1122050000,41800
26850,022106,27050,300,27050,26800,BID,1000,1.12,37,1130150000,42100
26850,022114,27050,300,27050,26800,BID,100,1.12,41,1165310000,43400
26850,022114,27050,300,27050,26800,BID,100,1.12,41,1159900000,43200
26850,022114,27050,300,27050,26800,BID,100,1.12,41,1162605000,43300
26850,022113,27000,250,27050,26800,ASK,100,0.93,38,1157200000,43100
26850,022143,27100,350,27100,26800,BID,100,1.31,54,1268280000,47200
26850,022143,27100,350,27100,26800,BID,100,1.31,54,1270990000,47300
26850,022143,27100,350,27100,26800,BID,100,1.31,54,1303510000,48500
26850,022143,27100,350,27100,26800,BID,1000,1.31,53,1276410000,47500
26850,022143,27100,350,27100,26800,BID,100,1.31,54,1273700000,47400
26850,022143,27100,350,27100,26800,BID,500,1.31,52,1254730000,46700
26850,022143,27100,350,27100,26800,BID,100,1.31,48,1252020000,46600
26850,022143,27100,350,27100,26800,BID,1000,1.31,47,1176140000,43800
26850,022143,27100,350,27100,26800,BID,800,1.31,47,1203240000,44800
26850,022143,27100,350,27100,26800,BID,1000,1.31,48,1224920000,45600
26850,022143,27100,350,27100,26800,BID,100,1.31,47,1173430000,43700
26850,022143,27100,350,27100,26800,BID,100,1.31,47,1170720000,43600
26850,022134,27050,300,27050,26800,ASK,100,1.12,42,1168015000,43500
26850,022200,27050,300,27100,26800,ASK,100,1.12,61,1336025000,49700
26850,022153,27100,350,27100,26800,BID,400,1.31,60,1308925000,48700
26850,022153,27100,350,27100,26800,BID,100,1.31,60,1327895000,49400
26850,022153,27100,350,27100,26800,BID,200,1.31,60,1322475000,49200
26850,022153,27100,350,27100,26800,BID,200,1.31,60,1330605000,49500
26850,022153,27100,350,27100,26800,BID,100,1.31,60,1319765000,49100
26850,022153,27050,300,27100,26800,ASK,100,1.12,55,1306220000,48600
26850,022223,27050,300,27100,26800,ASK,100,1.12,71,1639535000,60900
26850,022214,27100,350,27100,26800,ASK,100,1.31,70,1636825000,60800
26850,022211,27100,350,27100,26800,ASK,500,1.31,69,1623275000,60300
26850,022210,27100,350,27100,26800,BID,100,1.31,68,1620565000,60200
26850,022210,27100,350,27100,26800,BID,2000,1.31,67,1417315000,52700
26850,022210,27100,350,27100,26800,BID,1000,1.31,67,1390215000,51700
26850,022210,27100,350,27100,26800,BID,100,1.31,67,1471515000,54700
26850,022210,27100,350,27100,26800,BID,5400,1.31,67,1474225000,54800
26850,022210,27100,350,27100,26800,BID,1800,1.31,67,1341435000,49900
26850,022207,27050,300,27100,26800,ASK,100,1.12,62,1338730000,49800
26850,022232,27050,300,27100,26800,ASK,100,1.12,72,1642240000,61000
26850,022258,27050,300,27100,26800,ASK,1200,1.12,78,1677405000,62300
26850,022258,27050,300,27100,26800,ASK,900,1.12,78,1653060000,61400
26850,022258,27050,300,27100,26800,ASK,2400,1.12,78,1709865000,63500
26850,022253,27050,300,27100,26800,ASK,100,1.12,75,1650355000,61300
26850,022248,27050,300,27100,26800,ASK,100,1.12,74,1647650000,61200
26850,022248,27050,300,27100,26800,ASK,100,1.12,74,1644945000,61100
26850,022345,27000,250,27100,26800,ASK,100,0.93,79,1774785000,65900
26850,022413,27000,250,27100,26800,ASK,400,0.93,80,1777485000,66000
26850,022435,27000,250,27100,26800,ASK,200,0.93,85,1863885000,69200
26850,022435,27000,250,27100,26800,ASK,1000,0.93,84,1804485000,67000
26850,022435,27000,250,27100,26800,ASK,200,0.93,84,1858485000,69000
26850,022435,27000,250,27100,26800,ASK,1000,0.93,84,1831485000,68000
26850,022435,27000,250,27100,26800,ASK,600,0.93,84,1788285000,66400
26850,022443,27000,250,27100,26800,ASK,100,0.93,88,1869285000,69400
26850,022443,26950,200,27100,26800,ASK,700,0.75,88,1877375000,69700
26850,022443,26950,200,27100,26800,ASK,200,0.75,88,1871985000,69500
26850,022507,27000,250,27100,26800,ASK,200,0.93,89,1896240000,70400
26850,022527,27000,250,27100,26800,ASK,100,0.93,92,1936740000,71900
26850,022527,27000,250,27100,26800,ASK,300,0.93,92,1928640000,71600
26850,022517,27000,250,27100,26800,ASK,1000,0.93,90,1901640000,70600
26850,022600,26950,200,27100,26800,ASK,100,0.75,93,1939440000,72000
26850,022606,26950,200,27100,26800,ASK,2000,0.75,97,2254755000,83700
26850,022606,26950,200,27100,26800,ASK,100,0.75,96,2243975000,83300
26850,022606,26950,200,27100,26800,ASK,300,0.75,97,2246670000,83400
26850,022606,26950,200,27100,26800,ASK,11200,0.75,95,1942135000,72100
26850,022646,26950,200,27100,26800,BID,100,0.75,98,2308655000,85700
26850,022710,26950,200,27100,26800,BID,100,0.75,99,2311350000,85800
26850,022808,26900,150,27100,26800,ASK,100,0.56,100,2314045000,85900
26850,022823,26900,150,27100,26800,ASK,500,0.56,101,2316735000,86000
26850,022856,26950,200,27100,26800,BID,500,0.75,102,2330185000,86500
26850,022943,26900,150,27100,26800,ASK,2000,0.56,113,2488920000,92400
26850,022943,26900,150,27100,26800,ASK,100,0.56,113,2542720000,94400
26850,022943,26900,150,27100,26800,ASK,200,0.56,111,2480850000,92100
26850,022943,26900,150,27100,26800,ASK,100,0.56,111,2486230000,92300
26850,022943,26900,150,27100,26800,ASK,500,0.56,111,2467400000,91600
26850,022943,26900,150,27100,26800,ASK,500,0.56,111,2453950000,91100
26850,022943,26900,150,27100,26800,ASK,200,0.56,107,2448570000,90900
26850,022943,26900,150,27100,26800,ASK,2000,0.56,107,2378630000,88300
26850,022943,26900,150,27100,26800,ASK,600,0.56,107,2432430000,90300
26850,022943,26900,150,27100,26800,ASK,300,0.56,106,2370560000,88000
26850,022943,26900,150,27100,26800,ASK,1000,0.56,106,2343660000,87000
26850,022950,26900,150,27100,26800,BID,200,0.56,114,2545410000,94500
26850,023009,26900,150,27100,26800,ASK,600,0.56,117,2561550000,95100
