o,t,c,ch,h,l,mb,mv,ra,se,va,vo
46600,021527,46400,-750,46600,46400,ASK,1900,-1.59,5,554330000,11900
46600,021527,46350,-800,46600,46350,ASK,1000,-1.7,5,642490000,13800
46600,021527,46500,-650,46600,46500,ASK,2000,-1.38,5,461330000,9900
46600,021527,46500,-650,46600,46500,ASK,100,-1.38,5,456680000,9800
46600,021526,46600,-550,46600,46600,UNKNOWN,9800,-1.17,1,0,0
46600,021550,46500,-650,46600,46350,ASK,100,-1.38,21700000036,688840000,14800
46350,021651,46900,-250,46900,46350,BID,100,-0.53,13,1037590000,22300
46350,021651,46600,-550,46600,46350,BID,300,-1.17,13,1023610000,22000
46350,021647,46600,-550,46600,46350,BID,600,-1.17,11,995650000,21400
46350,021646,46400,-750,46600,46350,ASK,100,-1.59,10,991010000,21300
46350,021643,46600,-550,46600,46350,BID,300,-1.17,9,972370000,20900
46350,021643,46600,-550,46600,46350,BID,100,-1.17,9,986350000,21200
46350,021640,46600,-550,46600,46350,BID,800,-1.17,7,935090000,20100
46350,021640,46600,-550,46600,46350,BID,400,-1.17,7,916450000,19700
46350,021634,46600,-550,46600,46350,BID,600,-1.17,5,888490000,19100
46350,021629,46400,-750,46600,46350,ASK,1000,-1.59,4,842090000,18100
46350,021616,46500,-650,46600,46350,ASK,300,-1.38,3,735340000,15800
46350,021616,46400,-750,46600,46350,ASK,2000,-1.59,3,749290000,16100
46350,021614,46500,-650,46600,46350,BID,900,-1.38,1,0,14800
46350,021738,46800,-350,46900,46350,BID,100,-0.74,14,1042280000,22400
46350,021823,46800,-350,46900,46350,BID,100,-0.74,15,1046960000,22500
46350,022028,46800,-350,46900,46350,BID,100,-0.74,18,1154600000,24800
46350,022024,46800,-350,46900,46350,BID,1000,-0.74,17,1107800000,23800
46350,021957,46800,-350,46900,46350,BID,1200,-0.74,16,1051640000,22600
46350,022116,46600,-550,46900,46350,BID,100,-1.17,21,1177920000,25300
46350,022056,46600,-550,46900,46350,ASK,100,-1.17,20,1173260000,25200
46350,022046,46600,-550,46900,46350,ASK,300,-1.17,19,1159280000,24900
46350,022149,46550,-600,46900,46350,ASK,400,-1.27,24,1191895000,25600
46350,022149,46550,-600,46900,46350,ASK,100,-1.27,24,1187240000,25500
46350,022128,46600,-550,46900,46350,BID,100,-1.17,22,1182580000,25400
46350,022328,46800,-350,46900,46350,BID,400,-0.74,36,1504500000,32300
46350,022317,46800,-350,46900,46350,BID,600,-0.74,35,1476420000,31700
46350,022315,46550,-600,46900,46350,ASK,100,-1.27,34,1471765000,31600
46350,022301,46800,-350,46900,46350,BID,600,-0.74,33,1443685000,31000
46350,022256,46750,-400,46900,46350,BID,300,-0.85,32,1401580000,30100
46350,022256,46800,-350,46900,46350,BID,600,-0.74,32,1415605000,30400
46350,022256,46600,-550,46900,46350,BID,1000,-1.17,32,1350315000,29000
46350,022256,46600,-550,46900,46350,BID,1100,-1.17,31,1299055000,27900
46350,022256,46650,-500,46900,46350,BID,100,-1.06,31,1396915000,30000
46350,022256,46600,-550,46900,46350,BID,1100,-1.17,27,1247795000,26800
46350,022256,46600,-550,46900,46350,BID,700,-1.17,27,1210515000,26000
46350,022256,46600,-550,46900,46350,BID,100,-1.17,27,1243135000,26700
46350,022418,46800,-350,46900,46350,BID,600,-0.74,44,1663540000,35700
46350,022417,46800,-350,46900,46350,BID,100,-0.74,43,1658860000,35600
46350,022417,46750,-400,46900,46350,BID,200,-0.85,42,1649510000,35400
46350,022407,46750,-400,46900,46350,BID,800,-0.85,41,1612110000,34600
46350,022406,46750,-400,46900,46350,BID,600,-0.85,40,1584060000,34000
46350,022355,46800,-350,46900,46350,BID,600,-0.74,39,1555980000,33400
46350,022339,46800,-350,46900,46350,BID,400,-0.74,38,1537260000,33000
46350,022339,46800,-350,46900,46350,BID,300,-0.74,38,1523220000,32700
46350,022500,46800,-350,46900,46350,BID,500,-0.74,49,1752440000,37600
46350,022440,46800,-350,46900,46350,BID,600,-0.74,48,1724360000,37000
46350,022429,46800,-350,46900,46350,BID,200,-0.74,47,1715000000,36800
46350,022429,46800,-350,46900,46350,BID,400,-0.74,47,1696280000,36400
46350,022424,46600,-550,46900,46350,ASK,100,-1.17,45,1691620000,36300
