o,t,c,ch,h,l,mb,mv,ra,se,va,vo
53100,021527,53000,-100,53100,53000,ASK,500,-0.19,5,2081470000,39200
53100,021527,53000,-100,53100,53000,ASK,300,-0.19,4,2065570000,38900
53100,021527,53000,-100,53100,53000,ASK,100,-0.19,3,2054970000,38700
53100,021527,53000,-100,53100,53000,ASK,100,-0.19,4,2060270000,38800
53100,021526,53100,0,53100,53100,UNKNOWN,38700,0.0,1,0,0
53000,021614,53000,-100,53100,53000,BID,500,-0.19,6,2314670000,43600
53000,021614,53000,-100,53100,53000,BID,200,-0.19,5,2304070000,43400
53000,021614,53000,-100,53100,53000,BID,500,-0.19,4,2277570000,42900
53000,021614,53000,-100,53100,53000,BID,1200,-0.19,3,2203370000,41500
53000,021614,53000,-100,53100,53000,BID,200,-0.19,3,2266970000,42700
53000,021610,53000,-100,53100,53000,BID,300,-0.19,1,0,41200
53100,021543,53000,-100,53100,53000,BID,300,-0.19,7,2171570000,40900
53100,021535,53000,-100,53100,53000,ASK,1200,-0.19,6,2107970000,39700
53000,021653,52500,-600,53100,52500,ASK,100,-1.13,43,4240730000,80100
53000,021653,52500,-600,53100,52500,ASK,100,-1.13,42,4235480000,80000
53000,021653,52500,-600,53100,52500,ASK,300,-1.13,42,3904730000,73700
53000,021653,52500,-600,53100,52500,ASK,5000,-1.13,42,3972980000,75000
53000,021653,52500,-600,53100,52500,ASK,1000,-1.13,42,3920480000,74000
53000,021653,52500,-600,53100,52500,ASK,300,-1.13,38,3888980000,73400
53000,021653,52500,-600,53100,52500,ASK,5000,-1.13,38,3584480000,67600
53000,021653,52500,-600,53100,52500,ASK,800,-1.13,38,3846980000,72600
53000,021653,52500,-600,53100,52500,ASK,5000,-1.13,38,3321980000,62600
53000,021653,52500,-600,53100,52500,ASK,200,-1.13,37,3311480000,62400
53000,021653,52500,-600,53100,52500,ASK,100,-1.13,34,3306230000,62300
53000,021653,52500,-600,53100,52500,ASK,100,-1.13,32,3295730000,62100
53000,021653,52500,-600,53100,52500,ASK,100,-1.13,32,3300980000,62200
53000,021653,52600,-500,53100,52600,ASK,200,-0.94,32,3285210000,61900
53000,021653,52600,-500,53100,52600,ASK,500,-0.94,30,3258910000,61400
53000,021653,52600,-500,53100,52600,ASK,100,-0.94,29,3253650000,61300
53000,021653,52800,-300,53100,52800,ASK,100,-0.56,28,3243110000,61100
53000,021653,52600,-500,53100,52600,ASK,100,-0.94,28,3248390000,61200
53000,021653,53000,-100,53100,53000,ASK,3900,-0.19,25,3036410000,57200
53000,021651,53100,0,53100,53000,BID,1700,0.0,24,2946140000,55500
53000,021648,53100,0,53100,53000,BID,2900,0.0,23,2792150000,52600
53000,021646,53000,-100,53100,53000,ASK,100,-0.19,22,2786850000,52500
53000,021644,53100,0,53100,53000,BID,300,0.0,21,2770920000,52200
53000,021644,53100,0,53100,53000,BID,200,0.0,21,2733750000,51500
53000,021644,53100,0,53100,53000,BID,100,0.0,21,2728440000,51400
53000,021644,53100,0,53100,53000,BID,500,0.0,21,2744370000,51700
53000,021644,53100,0,53100,53000,BID,600,0.0,21,2696580000,50800
53000,021642,53000,-100,53100,53000,ASK,900,-0.19,16,2590580000,48800
53000,021642,53000,-100,53100,53000,ASK,1100,-0.19,16,2638280000,49700
53000,021638,53000,-100,53100,53000,ASK,1000,-0.19,14,2537580000,47800
53000,021638,53000,-100,53100,53000,ASK,100,-0.19,13,2532280000,47700
53000,021637,53100,0,53100,53000,BID,300,0.0,12,2516350000,47400
53000,021635,53100,0,53100,53000,BID,2700,0.0,11,2367670000,44600
53000,021635,53100,0,53100,53000,BID,100,0.0,11,2511040000,47300
53000,021634,53000,-100,53100,53000,ASK,100,-0.19,9,2362370000,44500
53000,021629,53000,-100,53100,53000,ASK,100,-0.19,8,2357070000,44400
53000,021621,53000,-100,53100,53000,ASK,300,-0.19,7,2341170000,44100
53000,021729,52600,-500,53100,52500,ASK,100,-0.94,44,4245980000,80200
53000,021804,52600,-500,53100,52500,ASK,400,-0.94,45,4251240000,80300
53000,021838,52600,-500,53100,52500,ASK,200,-0.94,48,4324880000,81700
53000,021837,52600,-500,53100,52500,ASK,500,-0.94,47,4298580000,81200
53000,021837,52600,-500,53100,52500,ASK,500,-0.94,47,4272280000,80700
53000,021913,52700,-400,53100,52500,BID,400,-0.75,50,4356440000,82300
53000,021911,52600,-500,53100,52500,ASK,400,-0.94,49,4335400000,81900
53000,022003,52700,-400,53100,52500,ASK,100,-0.75,51,4377520000,82700
53000,022106,52700,-400,53100,52500,ASK,100,-0.75,53,4393330000,83000
53000,022106,52700,-400,53100,52500,ASK,200,-0.75,53,4382790000,82800
53000,022136,52700,-400,53100,52500,ASK,2000,-0.75,54,4398600000,83100
53000,022326,52900,-200,53100,52500,BID,900,-0.38,59,4826690000,91200
53000,022320,52900,-200,53100,52500,BID,300,-0.38,58,4810820000,90900
53000,022314,52900,-200,53100,52500,BID,500,-0.38,57,4657410000,88000
53000,022314,52900,-200,53100,52500,BID,2400,-0.38,57,4683860000,88500
53000,022304,52900,-200,53100,52500,BID,2900,-0.38,55,4504000000,85100
53000,022409,53100,0,53100,52500,BID,100,0.0,82,5584350000,105500
53000,022407,53000,-100,53100,52500,BID,500,-0.19,81,5557850000,105000
53000,022407,53000,-100,53100,52500,BID,100,-0.19,81,5552550000,104900
53000,022405,53000,-100,53100,52500,BID,900,-0.19,79,5504850000,104000
53000,022405,53000,-100,53100,52500,BID,100,-0.19,79,5499550000,103900
53000,022405,53000,-100,53100,52500,BID,100,-0.19,79,5494250000,103800
53000,022405,53000,-100,53100,52500,BID,1700,-0.19,79,5404150000,102100
53000,022402,53000,-100,53100,52500,BID,400,-0.19,75,5314050000,100400
53000,022402,53000,-100,53100,52500,BID,1300,-0.19,75,5335250000,100800
53000,022356,53000,-100,53100,52500,BID,100,-0.19,73,5308750000,100300
53000,022356,53000,-100,53100,52500,BID,100,-0.19,73,5303450000,100200
53000,022356,53000,-100,53100,52500,BID,2800,-0.19,71,5155050000,97400
53000,022347,53000,-100,53100,52500,BID,300,-0.19,70,5139150000,97100
53000,022338,53000,-100,53100,52500,BID,1900,-0.19,69,5038450000,95200
53000,022338,53000,-100,53100,52500,BID,500,-0.19,68,5011950000,94700
53000,022338,53000,-100,53100,52500,BID,200,-0.19,68,4985450000,94200
53000,022338,53000,-100,53100,52500,BID,100,-0.19,68,4980150000,94100
53000,022338,53000,-100,53100,52500,BID,100,-0.19,68,4996050000,94400
53000,022338,53000,-100,53100,52500,BID,200,-0.19,68,5001350000,94500
53000,022328,53000,-100,53100,52500,BID,100,-0.19,63,4974850000,94000
53000,022328,52900,-200,53100,52500,BID,1400,-0.38,63,4874300000,92100
53000,022328,53000,-100,53100,52500,BID,400,-0.19,63,4953650000,93600
53000,022328,52900,-200,53100,52500,BID,100,-0.38,63,4948360000,93500
53000,022443,53000,-100,53100,52500,BID,1700,-0.19,98,6168090000,116500
53000,022443,53100,0,53100,52500,BID,1200,0.0,98,6258190000,118200
53000,022441,53000,-100,53100,52500,BID,300,-0.19,96,6152190000,116200
53000,022436,53000,-100,53100,52500,BID,100,-0.19,95,6146890000,116100
53000,022429,53000,-100,53100,52500,BID,2900,-0.19,94,5993190000,113200
53000,022420,53100,0,53100,52500,BID,2500,0.0,93,5860440000,110700
53000,022418,53100,0,53100,52500,BID,100,0.0,92,5855130000,110600
53000,022418,53100,0,53100,52500,BID,1000,0.0,92,5802030000,109600
53000,022418,53100,0,53100,52500,BID,100,0.0,92,5796720000,109500
