o,t,c,ch,h,l,mb,mv,ra,se,va,vo
28650,021527,28600,-600,28650,28600,ASK,100,-2.05,2,1266330000,44200
28650,021525,28650,-550,28650,28650,UNKNOWN,44200,-1.88,1,0,0
28650,021600,28650,-550,28650,28600,ASK,1000,-1.88,58000000071,1429625000,49900
28650,021600,28600,-600,28650,28600,ASK,1100,-2.05,58000000072,1458275000,50900
28650,021600,28650,-550,28650,28600,ASK,500,-1.88,58000000070,1415300000,49400
28650,021539,28650,-550,28650,28600,ASK,4900,-1.88,5,1272055000,44400
28650,021539,28600,-600,28650,28600,ASK,100,-2.05,5,1412440000,49300
28650,021534,28650,-550,28650,28600,BID,100,-1.88,3,1269190000,44300
28600,021651,28900,-300,28900,28600,BID,1300,-1.03,13,1825835000,63700
28600,021647,28900,-300,28900,28600,BID,2000,-1.03,12,1768035000,61700
28600,021647,28850,-350,28850,28600,BID,200,-1.2,12,1762265000,61500
28600,021644,28850,-350,28850,28600,BID,800,-1.2,10,1739185000,60700
28600,021644,28800,-400,28800,28600,BID,300,-1.37,9,1730545000,60400
28600,021644,28800,-400,28800,28600,BID,200,-1.37,8,1724785000,60200
28600,021640,28750,-450,28750,28600,BID,100,-1.54,7,1721910000,60100
28600,021640,28750,-450,28750,28600,BID,1800,-1.54,7,1670160000,58300
28600,021640,28750,-450,28750,28600,BID,100,-1.54,7,1667285000,58200
28600,021636,28750,-450,28750,28600,BID,400,-1.54,4,1655785000,57800
28600,021636,28700,-500,28700,28600,BID,1700,-1.71,4,1606995000,56100
28600,021625,28600,-600,28650,28600,ASK,100,-2.05,2,1604135000,56000
28600,021623,28600,-600,28650,28600,ASK,4000,-2.05,1,0,49400
28600,021728,28800,-400,28900,28600,ASK,100,-1.37,14,1863405000,65000
28600,021812,28750,-450,28900,28600,ASK,200,-1.54,19,1923790000,67100
28600,021812,28750,-450,28900,28600,ASK,1700,-1.54,19,1874915000,65400
28600,021812,28750,-450,28900,28600,ASK,500,-1.54,19,1929540000,67300
28600,021809,28800,-400,28900,28600,BID,100,-1.37,16,1872035000,65300
28600,021756,28750,-450,28900,28600,ASK,200,-1.54,15,1866285000,65100
28600,021859,28700,-500,28900,28600,ASK,100,-1.71,24,2021540000,70500
28600,021859,28700,-500,28900,28600,ASK,1300,-1.71,24,2024410000,70600
28600,021847,28750,-450,28900,28600,BID,100,-1.54,22,2018665000,70400
28600,021844,28750,-450,28900,28600,BID,2500,-1.54,21,1946790000,67900
28600,021825,28750,-450,28900,28600,BID,100,-1.54,20,1943915000,67800
28600,021919,28700,-500,28900,28600,BID,500,-1.71,26,2067460000,72100
28600,021917,28700,-500,28900,28600,BID,200,-1.71,25,2061720000,71900
28600,022006,28650,-550,28900,28600,ASK,100,-1.88,45,2528945000,88200
28600,022006,28600,-600,28900,28600,ASK,1900,-2.05,45,3284040000,114600
28600,022006,28600,-600,28900,28600,ASK,100,-2.05,45,2709180000,94500
28600,022006,28600,-600,28900,28600,ASK,4600,-2.05,45,2560460000,89300
28600,022006,28600,-600,28900,28600,ASK,100,-2.05,45,2706320000,94400
28600,022006,28600,-600,28900,28600,ASK,20000,-2.05,45,2712040000,94600
28600,022006,28600,-600,28900,28600,ASK,500,-2.05,45,2692020000,93900
28600,022006,28650,-550,28900,28600,ASK,500,-1.88,45,2546135000,88800
28600,022006,28650,-550,28900,28600,ASK,500,-1.88,43,2531810000,88300
28600,022006,28650,-550,28900,28600,ASK,500,-1.88,36,2448725000,85400
28600,022006,28650,-550,28900,28600,ASK,2000,-1.88,36,2262500000,78900
28600,022006,28650,-550,28900,28600,ASK,600,-1.88,36,2319800000,80900
28600,022006,28650,-550,28900,28600,ASK,1300,-1.88,36,2463050000,85900
28600,022006,28650,-550,28900,28600,ASK,3900,-1.88,36,2336990000,81500
28600,022006,28650,-550,28900,28600,ASK,1000,-1.88,36,2500295000,87200
28600,022006,28650,-550,28900,28600,ASK,2000,-1.88,36,2199470000,76700
28600,022006,28650,-550,28900,28600,ASK,200,-1.88,36,2193740000,76500
28600,022006,28650,-550,28900,28600,ASK,200,-1.88,36,2256770000,78700
28600,021957,28700,-500,28900,28600,BID,3900,-1.71,27,2081810000,72600
28600,022112,28650,-550,28900,28600,ASK,100,-1.88,49,3458520000,120700
28600,022044,28600,-600,28900,28600,ASK,3800,-2.05,48,3349840000,116900
28600,022044,28600,-600,28900,28600,ASK,100,-2.05,48,3344120000,116700
28600,022044,28600,-600,28900,28600,ASK,100,-2.05,48,3346980000,116800
28600,022039,28700,-500,28900,28600,BID,200,-1.71,46,3338380000,116500
28600,022150,28650,-550,28900,28600,BID,100,-1.88,56,3544450000,123700
28600,022150,28600,-600,28900,28600,ASK,100,-2.05,56,3541590000,123600
28600,022143,28650,-550,28900,28600,ASK,2000,-1.88,54,3484290000,121600
28600,022130,28600,-600,28900,28600,ASK,200,-2.05,53,3478570000,121400
28600,022130,28650,-550,28900,28600,ASK,200,-1.88,53,3469980000,121100
28600,022130,28600,-600,28900,28600,ASK,100,-2.05,53,3475710000,121300
28600,022119,28650,-550,28900,28600,ASK,300,-1.88,50,3461385000,120800
28600,022233,28700,-500,28900,28600,BID,200,-1.71,70,4223355000,147400
28600,022232,28650,-550,28900,28600,ASK,1000,-1.88,69,4194705000,146400
28600,022227,28650,-550,28900,28600,ASK,500,-1.88,68,4180380000,145900
28600,022220,28650,-550,28900,28600,ASK,100,-1.88,67,4177515000,145800
28600,022218,28650,-550,28900,28600,ASK,5000,-1.88,66,4034265000,140800
28600,022215,28650,-550,28900,28600,BID,100,-1.88,65,4031400000,140700
28600,022215,28650,-550,28900,28600,BID,4800,-1.88,65,3893880000,135900
28600,022213,28650,-550,28900,28600,BID,100,-1.88,63,3891015000,135800
28600,022209,28600,-600,28900,28600,ASK,200,-2.05,62,3850975000,134400
28600,022209,28600,-600,28900,28600,ASK,400,-2.05,62,3879575000,135400
28600,022209,28600,-600,28900,28600,ASK,500,-2.05,62,3833815000,133800
28600,022209,28600,-600,28900,28600,ASK,100,-2.05,62,3848115000,134300
28600,022209,28600,-600,28900,28600,ASK,800,-2.05,62,3856695000,134600
28600,022206,28650,-550,28900,28600,BID,10000,-1.88,57,3547315000,123800
28600,022322,28650,-550,28900,28600,ASK,900,-1.88,78,4392685000,153300
28600,022319,28700,-500,28900,28600,BID,300,-1.71,77,4384075000,153000
28600,022314,28700,-500,28900,28600,BID,2000,-1.71,76,4320935000,150800
28600,022314,28700,-500,28900,28600,BID,200,-1.71,76,4378335000,152800
28600,022309,28700,-500,28900,28600,BID,200,-1.71,74,4315195000,150600
28600,022303,28700,-500,28900,28600,BID,2200,-1.71,73,4252055000,148400
28600,022259,28700,-500,28900,28600,BID,500,-1.71,72,4237705000,147900
28600,022256,28700,-500,28900,28600,BID,300,-1.71,71,4229095000,147600
28600,022400,28700,-500,28900,28600,BID,200,-1.71,96,4834410000,168700
28600,022353,28700,-500,28900,28600,BID,1000,-1.71,95,4768345000,166400
28600,022353,28700,-500,28900,28600,BID,200,-1.71,95,4797045000,167400
28600,022353,28750,-450,28900,28600,BID,1100,-1.54,95,4802785000,167600
28600,022352,28700,-500,28900,28600,BID,200,-1.71,92,4762605000,166200
28600,022346,28700,-500,28900,28600,BID,200,-1.71,91,4756865000,166000
28600,022341,28700,-500,28900,28600,BID,2600,-1.71,90,4682245000,163400
28600,022340,28700,-500,28900,28600,BID,2200,-1.71,89,4619105000,161200
28600,022329,28700,-500,28900,28600,BID,100,-1.71,88,4616235000,161100
28600,022328,28700,-500,28900,28600,BID,1400,-1.71,87,4573185000,159600
