o,t,c,ch,h,l,mb,mv,ra,se,va,vo
39300,021526,39300,-100,39300,39300,UNKNOWN,9500,-0.25,1,0,0
39300,021620,39300,-100,39300,39300,ASK,1000,-0.25,2,377280000,9600
39300,021620,39300,-100,39300,39300,ASK,100,-0.25,1,0,9500
39300,021718,39400,0,39400,39300,BID,100,0.0,5,424450000,10800
39300,021704,39400,0,39400,39300,BID,100,0.0,4,420510000,10700
39300,021652,39300,-100,39300,39300,ASK,100,-0.25,3,416580000,10600
39300,021811,39400,0,39400,39300,BID,100,0.0,12,558410000,14200
39300,021810,39400,0,39400,39300,BID,500,0.0,11,538710000,13700
39300,021802,39400,0,39400,39300,BID,500,0.0,10,519010000,13200
39300,021802,39400,0,39400,39300,BID,100,0.0,9,515070000,13100
39300,021802,39400,0,39400,39300,BID,600,0.0,9,432330000,11000
39300,021802,39400,0,39400,39300,BID,500,0.0,9,495370000,12600
39300,021802,39400,0,39400,39300,BID,1000,0.0,9,455970000,11600
39300,021749,39400,0,39400,39300,BID,100,0.0,6,428390000,10900
39300,021946,39400,0,39500,39300,ASK,100,0.0,25,731850000,18600
39300,021946,39400,0,39500,39300,ASK,600,0.0,25,708210000,18000
39300,021946,39400,0,39500,39300,ASK,200,0.0,25,735790000,18700
39300,021946,39500,100,39500,39300,ASK,100,0.25,24,704260000,17900
39300,021943,39500,100,39500,39300,BID,100,0.25,21,700310000,17800
39300,021943,39500,100,39500,39300,BID,200,0.25,21,684510000,17400
39300,021943,39450,50,39450,39300,BID,400,0.13,21,668730000,17000
39300,021943,39500,100,39500,39300,BID,200,0.25,21,692410000,17600
39300,021933,39400,0,39400,39300,ASK,2000,0.0,17,582050000,14800
39300,021933,39400,0,39400,39300,ASK,100,0.0,17,578110000,14700
39300,021933,39400,0,39400,39300,ASK,200,0.0,17,660850000,16800
39300,021933,39400,0,39400,39300,ASK,300,0.0,17,566290000,14400
39300,021933,39400,0,39400,39300,ASK,100,0.0,17,562350000,14300
39300,022037,39600,200,39600,39300,BID,100,0.51,34,980255000,24900
39300,022030,39600,200,39600,39300,BID,200,0.51,33,972335000,24700
39300,022030,39600,200,39600,39300,BID,100,0.51,32,968375000,24600
39300,022017,39400,0,39500,39300,BID,300,0.0,31,956555000,24300
39300,022013,39450,50,39500,39300,ASK,2500,0.13,30,743670000,18900
39300,022013,39400,0,39500,39300,ASK,300,0.0,30,925035000,23500
39300,022013,39400,0,39500,39300,ASK,500,0.0,30,936855000,23800
39300,022013,39400,0,39500,39300,ASK,300,0.0,30,913215000,23200
39300,022013,39400,0,39500,39300,ASK,1800,0.0,30,842295000,21400
39300,022125,39400,0,39600,39300,ASK,500,0.0,35,984215000,25000
39300,022433,39600,200,39600,39300,BID,100,0.51,36,1003915000,25500
39300,022507,39600,200,39600,39300,BID,200,0.51,37,1007875000,25600
39300,022557,39600,200,39600,39300,BID,200,0.51,39,1019745000,25900
39300,022536,39500,100,39600,39300,ASK,100,0.25,38,1015795000,25800
39300,022754,39500,100,39600,39300,ASK,500,0.25,41,1063215000,27000
39300,022740,39500,100,39600,39300,ASK,900,0.25,40,1027665000,26100
39300,022807,39500,100,39600,39300,ASK,500,0.25,44,1122465000,28500
39300,022807,39500,100,39600,39300,ASK,400,0.25,43,1106665000,28100
39300,022807,39500,100,39600,39300,ASK,600,0.25,43,1082965000,27500
39300,022909,39500,100,39600,39300,ASK,100,0.25,46,1146165000,29100
39300,022841,39500,100,39600,39300,ASK,100,0.25,45,1142215000,29000
39300,022927,39500,100,39600,39300,ASK,100,0.25,47,1150115000,29200
39300,023034,39500,100,39600,39300,BID,100,0.25,49,1169865000,29700
39300,023034,39500,100,39600,39300,BID,400,0.25,49,1154065000,29300
39300,023113,39400,0,39600,39300,BID,500,0.0,61,1512765000,38400
39300,023100,39400,0,39600,39300,ASK,300,0.0,60,1406385000,35700
39300,023100,39400,0,39600,39300,ASK,1500,0.0,60,1347285000,34200
39300,023100,39400,0,39600,39300,ASK,100,0.0,60,1508825000,38300
39300,023100,39400,0,39600,39300,ASK,800,0.0,60,1477305000,37500
39300,023100,39400,0,39600,39300,ASK,1500,0.0,60,1418205000,36000
39300,023100,39450,50,39600,39300,ASK,900,0.13,60,1205400000,30600
39300,023100,39400,0,39600,39300,ASK,2700,0.0,59,1240905000,31500
39300,023053,39450,50,39600,39300,ASK,100,0.13,53,1201455000,30500
39300,023053,39450,50,39600,39300,ASK,100,0.13,53,1197510000,30400
39300,023046,39450,50,39600,39300,ASK,100,0.13,51,1193565000,30300
39300,023041,39500,100,39600,39300,BID,500,0.25,50,1173815000,29800
39300,023154,39400,0,39600,39300,BID,500,0.0,63,1540345000,39100
39300,023148,39400,0,39600,39300,BID,200,0.0,62,1532465000,38900
39300,023210,39400,0,39600,39300,BID,1000,0.0,64,1560045000,39600
39300,023258,39400,0,39600,39300,BID,300,0.0,69,1642785000,41700
39300,023258,39400,0,39600,39300,BID,300,0.0,69,1619145000,41100
39300,023258,39400,0,39600,39300,BID,300,0.0,69,1630965000,41400
39300,023252,39400,0,39600,39300,BID,400,0.0,66,1603385000,40700
39300,023237,39400,0,39600,39300,BID,100,0.0,65,1599445000,40600
39300,023343,39500,100,39600,39300,BID,200,0.25,73,1764925000,44800
39300,023326,39400,0,39600,39300,ASK,1000,0.0,72,1725525000,43800
39300,023321,39400,0,39600,39300,BID,100,0.0,71,1721585000,43700
39300,023321,39400,0,39600,39300,BID,1700,0.0,71,1654605000,42000
39300,023422,39500,100,39600,39300,BID,4100,0.25,79,1776775000,45100
39300,023422,39500,100,39600,39300,BID,1000,0.25,79,1982175000,50300
39300,023422,39500,100,39600,39300,BID,500,0.25,79,1962425000,49800
39300,023422,39500,100,39600,39300,BID,500,0.25,79,1942675000,49300
39300,023422,39500,100,39600,39300,BID,100,0.25,79,1938725000,49200
39300,023359,39500,100,39600,39300,BID,100,0.25,74,1772825000,45000
39300,023510,39600,200,39600,39300,BID,200,0.51,85,2120675000,53800
39300,023459,39600,200,39600,39300,BID,500,0.51,84,2021675000,51300
39300,023459,39600,200,39600,39300,BID,100,0.51,84,2041475000,51800
39300,023459,39600,200,39600,39300,BID,100,0.51,84,2049395000,52000
39300,023459,39600,200,39600,39300,BID,1700,0.51,84,2053355000,52100
39300,023459,39600,200,39600,39300,BID,100,0.51,84,2045435000,51900
39300,023545,39600,200,39600,39300,BID,100,0.51,202800000122,2211555000,56100
39300,023538,39500,100,39600,39300,ASK,2000,0.25,87,2132555000,54100
39300,023514,39600,200,39600,39300,BID,100,0.51,86,2128595000,54000
39500,023718,39500,100,39600,39300,ASK,500,0.25,1,0,56100
39500,023808,39500,100,39600,39300,BID,1100,0.25,6,2385365000,60500
39500,023806,39500,100,39600,39300,ASK,2500,0.25,5,2286615000,58000
39500,023806,39500,100,39600,39300,ASK,1000,0.25,5,2247115000,57000
39500,023806,39500,100,39600,39300,ASK,200,0.25,5,2239215000,56800
