o,t,c,ch,h,l,mb,mv,ra,se,va,vo
187700,021526,187700,700,187700,187700,UNKNOWN,2100,0.37,1,0,0
187700,021622,187700,700,187700,187700,BID,100,0.37,1,0,2100
187700,021729,187700,700,187700,187700,BID,100,0.37,2,412940000,2200
187700,021835,187700,700,187700,187700,BID,100,0.37,3,431710000,2300
187700,021929,187000,0,187700,187000,ASK,2000,0.0,4,450480000,2400
187700,022014,187000,0,187700,187000,ASK,300,0.0,5,824480000,4400
187700,022206,187000,0,187700,187000,ASK,100,0.0,8,1123680000,6000
187700,022206,187000,0,187700,187000,ASK,600,0.0,8,1142380000,6100
187700,022206,187000,0,187700,187000,ASK,1300,0.0,8,880580000,4700
187700,022324,187000,0,187700,187000,ASK,100,0.0,11,1310680000,7000
187700,022324,187000,0,187700,187000,ASK,100,0.0,11,1329380000,7100
187700,022320,187000,0,187700,187000,ASK,300,0.0,9,1254580000,6700
187700,022528,187000,0,187700,187000,BID,400,0.0,19,1647280000,8800
187700,022514,187000,0,187700,187000,BID,100,0.0,18,1628580000,8700
187700,022513,187000,0,187700,187000,ASK,100,0.0,17,1609880000,8600
187700,022513,187000,0,187700,187000,ASK,100,0.0,16,1591180000,8500
187700,022513,187000,0,187700,187000,ASK,100,0.0,16,1572480000,8400
187700,022513,187000,0,187700,187000,ASK,100,0.0,14,1553780000,8300
187700,022513,187000,0,187700,187000,ASK,1000,0.0,14,1366780000,7300
187700,022513,187000,0,187700,187000,ASK,100,0.0,14,1348080000,7200
187700,022724,187000,0,187700,187000,ASK,200,0.0,20,1722080000,9200
187700,022739,187000,0,187700,187000,ASK,200,0.0,21,1759480000,9400
187700,022957,187100,100,187700,187000,ASK,200,0.05,23,1853010000,9900
187700,022934,187100,100,187700,187000,ASK,300,0.05,22,1796880000,9600
187700,023226,187100,100,187700,187000,ASK,100,0.05,24,1890430000,10100
187700,023256,187200,200,187700,187000,BID,200,0.11,25,1909140000,10200
187700,023433,187300,300,187700,187000,BID,100,0.16,26,1946580000,10400
187700,023512,187300,300,187700,187000,BID,100,0.16,27,1965310000,10500
187300,023619,187300,300,187700,187000,BID,100,0.16,1,0,10600
187300,023709,187500,500,187700,187000,BID,200,0.27,8,2565220000,13700
187300,023703,187500,500,187700,187000,BID,100,0.27,7,2546470000,13600
187300,023703,187500,500,187700,187000,BID,200,0.27,7,2471470000,13200
187300,023703,187500,500,187700,187000,BID,200,0.27,7,2508970000,13400
187300,023703,187500,500,187700,187000,BID,500,0.27,7,2377720000,12700
187300,023648,187400,400,187700,187000,BID,500,0.21,3,2002770000,10700
187300,023648,187500,500,187700,187000,BID,1500,0.27,3,2096470000,11200
187300,023815,187700,700,187700,187000,BID,300,0.37,10,2659030000,14200
187300,023815,187700,700,187700,187000,BID,300,0.37,10,2602720000,13900
187300,023956,187700,700,187700,187000,ASK,100,0.37,12,2734110000,14600
187300,023956,187700,700,187700,187000,ASK,100,0.37,12,2715340000,14500
187300,024018,187700,700,187700,187000,BID,800,0.37,13,2752880000,14700
187300,024352,187700,700,187700,187000,ASK,100,0.37,16,2940580000,15700
187300,024352,187700,700,187700,187000,ASK,100,0.37,15,2903040000,15500
187300,024352,187700,700,187700,187000,ASK,100,0.37,15,2921810000,15600
187300,024404,187700,700,187700,187000,BID,100,0.37,17,2959350000,15800
187300,024510,187700,700,187700,187000,BID,100,0.37,18,2978120000,15900
187300,024617,187700,700,187700,187000,BID,100,0.37,19,2996890000,16000
187300,024649,187700,700,187700,187000,BID,100,0.37,21,3015660000,16100
187300,024649,187700,700,187700,187000,BID,400,0.37,21,3034430000,16200
187300,024725,187600,600,187700,187000,ASK,300,0.32,24,3147040000,16800
187300,024725,187600,600,187700,187000,ASK,100,0.32,23,3128280000,16700
187300,024723,187700,700,187700,187000,BID,100,0.37,22,3109510000,16600
187300,024830,187600,600,187700,187000,BID,100,0.32,25,3203320000,17100
187300,024949,187500,500,187700,187000,ASK,100,0.27,30,3409580000,18200
187300,024949,187500,500,187700,187000,ASK,300,0.27,30,3353330000,17900
187300,024945,187500,500,187700,187000,ASK,500,0.27,28,3259580000,17400
187300,024932,187500,500,187700,187000,ASK,100,0.27,27,3222080000,17200
187300,024932,187500,500,187700,187000,ASK,100,0.27,27,3240830000,17300
187300,025041,187500,500,187700,187000,BID,600,0.27,33,3634580000,19400
187300,025041,187500,500,187700,187000,BID,1000,0.27,33,3447080000,18400
187300,025041,187500,500,187700,187000,BID,100,0.27,33,3428330000,18300
187300,025149,187500,500,187700,187000,BID,100,0.27,35,3765830000,20100
187300,025136,187500,500,187700,187000,ASK,100,0.27,34,3747080000,20000
187300,025255,187400,400,187700,187000,ASK,300,0.21,36,3784580000,20200
